punto,direccion,lat,lon,fraccion,dist_km,sedimento
p2_planta,NNW,-41.024796,-65.149065,0.760000,11.210000,
p2_planta,NNW,-41.022341,-65.150405,0.780000,11.505000,
p2_planta,NNW,-41.019886,-65.151745,0.800000,11.800000,
p2_planta,NNW,-41.017431,-65.153086,0.820000,12.094000,
p2_planta,NNW,-41.014977,-65.154426,0.840000,12.389000,
p2_planta,NNW,-41.012522,-65.155765,0.860000,12.684000,
p2_planta,NNW,-41.010067,-65.157105,0.880000,12.979000,
p2_planta,NNW,-41.007613,-65.158445,0.900000,13.274000,
p2_planta,NNW,-41.005158,-65.159784,0.920000,13.569000,
p2_planta,NNW,-41.002703,-65.161124,0.940000,13.864000,
p2_planta,NNW,-41.000248,-65.162463,0.960000,14.159000,
p2_planta,NNW,-40.997793,-65.163803,0.980000,14.454000,
p2_planta,NNW,-40.995339,-65.165142,1.000000,14.749000,
