punto,direccion,lat,lon,fraccion,dist_km,sedimento
p1_transito,SW,-41.706033,-64.784849,0.600000,45.071000,Arena limosa
p1_transito,SW,-41.715555,-64.797671,0.620000,46.573000,Arena limosa
p1_transito,SW,-41.725075,-64.810496,0.640000,48.076000,Arena limosa
p1_transito,SW,-41.734593,-64.823326,0.660000,49.578000,Arena limosa
p1_transito,SW,-41.744110,-64.836159,0.680000,51.080000,Arena limosa
p1_transito,SW,-41.753626,-64.848996,0.700000,52.583000,Arena limosa
p1_transito,SW,-41.763140,-64.861837,0.720000,54.085000,Arena limosa
p1_transito,SW,-41.772653,-64.874682,0.740000,55.587000,Arena limosa
p1_transito,SW,-41.782164,-64.887531,0.760000,57.090000,Arena limosa
p1_transito,SW,-41.791674,-64.900383,0.780000,58.592000,Arena limosa
p1_transito,SW,-41.801183,-64.913239,0.800000,60.094000,Arena limosa
p1_transito,SW,-41.810690,-64.926099,0.820000,61.597000,Arena limosa
p1_transito,SW,-41.820195,-64.938963,0.840000,63.099000,Grava arenosa
p1_transito,SW,-41.829699,-64.951830,0.860000,64.602000,Grava arenosa
p1_transito,SW,-41.839202,-64.964702,0.880000,66.104000,Grava arenosa
p1_transito,SW,-41.848703,-64.977577,0.900000,67.606000,Grava arenosa
p1_transito,SW,-41.858203,-64.990456,0.920000,69.109000,Grava arenosa
p1_transito,SW,-41.867701,-65.003338,0.940000,70.611000,Grava arenosa
p1_transito,SW,-41.877198,-65.016225,0.960000,72.113000,Grava arenosa
p1_transito,SW,-41.886693,-65.029115,0.980000,73.616000,Grava arenosa
p1_transito,SW,-41.896187,-65.042010,1.000000,75.118000,Grava arenosa
p1_transito,WSW,-41.419720,-64.401940,0.000000,0.000000,Limo
p1_transito,WSW,-41.423535,-64.414179,0.020000,1.107000,Limo
p1_transito,WSW,-41.427349,-64.426418,0.040000,2.215000,Limo
p1_transito,WSW,-41.431161,-64.438660,0.060000,3.322000,Limo
p1_transito,WSW,-41.434972,-64.450903,0.080000,4.429000,Limo
p1_transito,WSW,-41.438782,-64.463147,0.100000,5.537000,Limo
p1_transito,WSW,-41.442590,-64.475392,0.120000,6.644000,Limo
p1_transito,WSW,-41.446397,-64.487640,0.140000,7.752000,Limo
p1_transito,WSW,-41.450203,-64.499888,0.160000,8.859000,Limo
p1_transito,WSW,-41.454008,-64.512138,0.180000,9.966000,Limo
p1_transito,WSW,-41.457811,-64.524389,0.200000,11.074000,Limo
p1_transito,WSW,-41.461613,-64.536642,0.220000,12.181000,Limo
p1_transito,WSW,-41.465413,-64.548897,0.240000,13.288000,Limo
p1_transito,WSW,-41.469213,-64.561152,0.260000,14.396000,Limo
p1_transito,WSW,-41.473011,-64.573409,0.280000,15.503000,Limo
p1_transito,WSW,-41.476807,-64.585668,0.300000,16.610000,Limo
p1_transito,WSW,-41.480603,-64.597928,0.320000,17.718000,Limo
p1_transito,WSW,-41.484397,-64.610189,0.340000,18.825000,Limo
p1_transito,WSW,-41.488189,-64.622452,0.360000,19.933000,Limo
p1_transito,WSW,-41.491981,-64.634716,0.380000,21.040000,Limo
p1_transito,WSW,-41.495771,-64.646982,0.400000,22.147000,Limo
p1_transito,WSW,-41.499560,-64.659249,0.420000,23.255000,Limo
p1_transito,WSW,-41.503347,-64.671518,0.440000,24.362000,Limo
p1_transito,WSW,-41.507133,-64.683788,0.460000,25.469000,Limo
p1_transito,WSW,-41.510918,-64.696059,0.480000,26.577000,Limo
p1_transito,WSW,-41.514702,-64.708332,0.500000,27.684000,Limo
p1_transito,WSW,-41.518484,-64.720606,0.520000,28.791000,Limo
p1_transito,WSW,-41.522265,-64.732882,0.540000,29.899000,Limo
p1_transito,WSW,-41.526045,-64.745159,0.560000,31.006000,Limo
p1_transito,WSW,-41.529823,-64.757438,0.580000,32.113000,Limo
p1_transito,WSW,-41.533600,-64.769718,0.600000,33.221000,Limo
p1_transito,WSW,-41.537376,-64.781999,0.620000,34.328000,Limo
p1_transito,WSW,-41.541150,-64.794282,0.640000,35.436000,Limo
p1_transito,WSW,-41.544923,-64.806566,0.660000,36.543000,Limo
p1_transito,WSW,-41.548695,-64.818852,0.680000,37.650000,Limo
p1_transito,WSW,-41.552465,-64.831139,0.700000,38.758000,Limo
p1_transito,WSW,-41.556234,-64.843427,0.720000,39.865000,Arena
p1_transito,WSW,-41.560002,-64.855717,0.740000,40.972000,Arena
p1_transito,WSW,-41.563768,-64.868009,0.760000,42.080000,Arena
p1_transito,WSW,-41.567534,-64.880302,0.780000,43.187000,Arena
p1_transito,WSW,-41.571297,-64.892596,0.800000,44.294000,Arena
p1_transito,WSW,-41.575060,-64.904892,0.820000,45.402000,Grava arenosa
p1_transito,WSW,-41.578821,-64.917189,0.840000,46.509000,Grava arenosa
p1_transito,WSW,-41.582581,-64.929487,0.860000,47.617000,Grava arenosa
p1_transito,WSW,-41.586340,-64.941787,0.880000,48.724000,Grava arenosa
p1_transito,WSW,-41.590097,-64.954089,0.900000,49.831000,Grava arenosa
p1_transito,WSW,-41.593853,-64.966392,0.920000,50.939000,Grava arenosa
p1_transito,WSW,-41.597607,-64.978696,0.940000,52.046000,Grava arenosa
p1_transito,WSW,-41.601361,-64.991001,0.960000,53.153000,Grava arenosa
p1_transito,WSW,-41.605113,-65.003309,0.980000,54.261000,Grava arenosa
p1_transito,WSW,-41.608863,-65.015617,1.000000,55.368000,Grava arenosa
p1_transito,W,-41.419720,-64.401940,0.000000,0.000000,Limo
p1_transito,W,-41.419719,-64.415263,0.020000,1.114000,Limo
p1_transito,W,-41.419717,-64.428586,0.040000,2.228000,Limo
p1_transito,W,-41.419713,-64.441909,0.060000,3.341000,Limo
p1_transito,W,-41.419708,-64.455232,0.080000,4.455000,Limo
p1_transito,W,-41.419701,-64.468555,0.100000,5.569000,Limo
p1_transito,W,-41.419692,-64.481878,0.120000,6.683000,Limo
p1_transito,W,-41.419682,-64.495201,0.140000,7.797000,Limo
p1_transito,W,-41.419671,-64.508523,0.160000,8.910000,Limo
p1_transito,W,-41.419658,-64.521846,0.180000,10.024000,Limo
p1_transito,W,-41.419643,-64.535169,0.200000,11.138000,Limo
p1_transito,W,-41.419627,-64.548492,0.220000,12.252000,Limo
p1_transito,W,-41.419609,-64.561815,0.240000,13.365000,Limo
p1_transito,W,-41.419590,-64.575138,0.260000,14.479000,Limo
p1_transito,W,-41.419569,-64.588461,0.280000,15.593000,Limo
p1_transito,W,-41.419546,-64.601784,0.300000,16.707000,Limo
p1_transito,W,-41.419523,-64.615107,0.320000,17.821000,Limo
p1_transito,W,-41.419497,-64.628429,0.340000,18.934000,Limo
p1_transito,W,-41.419470,-64.641752,0.360000,20.048000,Limo
p1_transito,W,-41.419442,-64.655075,0.380000,21.162000,Limo
p1_transito,W,-41.419411,-64.668398,0.400000,22.276000,Limo
p1_transito,W,-41.419380,-64.681721,0.420000,23.390000,Limo
p1_transito,W,-41.419347,-64.695043,0.440000,24.503000,Limo
p1_transito,W,-41.419312,-64.708366,0.460000,25.617000,Limo
p1_transito,W,-41.419276,-64.721689,0.480000,26.731000,Limo
p1_transito,W,-41.419238,-64.735012,0.500000,27.845000,Limo
p1_transito,W,-41.419199,-64.748334,0.520000,28.958000,Limo
p1_transito,W,-41.419158,-64.761657,0.540000,30.072000,Limo
p1_transito,W,-41.419115,-64.774980,0.560000,31.186000,Limo
p1_transito,W,-41.419071,-64.788303,0.580000,32.300000,Limo
p1_transito,W,-41.419026,-64.801625,0.600000,33.414000,Limo
p1_transito,W,-41.418979,-64.814948,0.620000,34.527000,Limo
p1_transito,W,-41.418930,-64.828270,0.640000,35.641000,Limo
p1_transito,W,-41.418880,-64.841593,0.660000,36.755000,Limo
p1_transito,W,-41.418828,-64.854916,0.680000,37.869000,Limo
p1_transito,W,-41.418775,-64.868238,0.700000,38.983000,Limo
p1_transito,W,-41.418720,-64.881561,0.720000,40.096000,Limo
p1_transito,W,-41.418664,-64.894883,0.740000,41.210000,Limo
p1_transito,W,-41.418606,-64.908206,0.760000,42.324000,Limo
p1_transito,W,-41.418547,-64.921528,0.780000,43.438000,Arena
p1_transito,W,-41.418486,-64.934851,0.800000,44.551000,Arena
p1_transito,W,-41.418423,-64.948173,0.820000,45.665000,Arena
p1_transito,W,-41.418359,-64.961496,0.840000,46.779000,Arena
p1_transito,W,-41.418294,-64.974818,0.860000,47.893000,Grava arenosa
p1_transito,W,-41.418227,-64.988140,0.880000,49.007000,Grava arenosa
p1_transito,W,-41.418158,-65.001463,0.900000,50.120000,Grava arenosa
p1_transito,W,-41.418088,-65.014785,0.920000,51.234000,Grava arenosa
p1_transito,W,-41.418016,-65.028107,0.940000,52.348000,Grava arenosa
p1_transito,W,-41.417943,-65.041429,0.960000,53.462000,Grava arenosa
p1_transito,W,-41.417868,-65.054751,0.980000,54.576000,Grava arenosa
p1_transito,W,-41.417792,-65.068074,1.000000,55.689000,Grava arenosa
p1_transito,WNW,-41.419720,-64.401940,0.000000,0.000000,Limo
p1_transito,WNW,-41.415110,-64.416721,0.020000,1.338000,Limo
p1_transito,WNW,-41.410498,-64.431501,0.040000,2.675000,Limo
p1_transito,WNW,-41.405885,-64.446278,0.060000,4.013000,Limo
p1_transito,WNW,-41.401269,-64.461053,0.080000,5.350000,Limo
p1_transito,WNW,-41.396651,-64.475826,0.100000,6.688000,Limo
p1_transito,WNW,-41.392032,-64.490596,0.120000,8.026000,Limo
p1_transito,WNW,-41.387411,-64.505365,0.140000,9.363000,Limo
p1_transito,WNW,-41.382787,-64.520132,0.160000,10.701000,Limo
p1_transito,WNW,-41.378162,-64.534896,0.180000,12.039000,Limo
p1_transito,WNW,-41.373535,-64.549659,0.200000,13.376000,Limo
p1_transito,WNW,-41.368906,-64.564419,0.220000,14.714000,Limo
p1_transito,WNW,-41.364275,-64.579178,0.240000,16.051000,Limo
p1_transito,WNW,-41.359643,-64.593934,0.260000,17.389000,Limo
p1_transito,WNW,-41.355008,-64.608688,0.280000,18.727000,Limo
p1_transito,WNW,-41.350372,-64.623440,0.300000,20.064000,Limo
p1_transito,WNW,-41.345733,-64.638190,0.320000,21.402000,Limo
p1_transito,WNW,-41.341093,-64.652938,0.340000,22.739000,Limo
p1_transito,WNW,-41.336451,-64.667684,0.360000,24.077000,Limo
p1_transito,WNW,-41.331807,-64.682427,0.380000,25.415000,Limo
p1_transito,WNW,-41.327161,-64.697169,0.400000,26.752000,Limo
p1_transito,WNW,-41.322513,-64.711908,0.420000,28.090000,Limo
p1_transito,WNW,-41.317863,-64.726646,0.440000,29.427000,Limo
p1_transito,WNW,-41.313211,-64.741381,0.460000,30.765000,Limo
p1_transito,WNW,-41.308558,-64.756114,0.480000,32.103000,Limo
p1_transito,WNW,-41.303902,-64.770845,0.500000,33.440000,Limo
p1_transito,WNW,-41.299245,-64.785574,0.520000,34.778000,Limo
p1_transito,WNW,-41.294586,-64.800301,0.540000,36.116000,Limo
p1_transito,WNW,-41.289925,-64.815026,0.560000,37.453000,Limo
p1_transito,WNW,-41.285262,-64.829748,0.580000,38.791000,Limo
p1_transito,WNW,-41.280597,-64.844469,0.600000,40.128000,Limo
p1_transito,WNW,-41.275930,-64.859187,0.620000,41.466000,Limo
p1_transito,WNW,-41.271262,-64.873904,0.640000,42.804000,Limo
p1_transito,WNW,-41.266591,-64.888618,0.660000,44.141000,Limo
p1_transito,WNW,-41.261919,-64.903330,0.680000,45.479000,Limo
p1_transito,WNW,-41.257244,-64.918041,0.700000,46.816000,Limo
p1_transito,WNW,-41.252568,-64.932749,0.720000,48.154000,Limo
p1_transito,WNW,-41.247890,-64.947454,0.740000,49.492000,Limo
p1_transito,WNW,-41.243210,-64.962158,0.760000,50.829000,Limo
p1_transito,WNW,-41.238528,-64.976860,0.780000,52.167000,Arena
p1_transito,WNW,-41.233845,-64.991560,0.800000,53.505000,Arena
p1_transito,WNW,-41.229159,-65.006257,0.820000,54.842000,Arena
p1_transito,WNW,-41.224472,-65.020953,0.840000,56.180000,Arena
p1_transito,WNW,-41.219782,-65.035646,0.860000,57.517000,Arena
p1_transito,WNW,-41.215091,-65.050337,0.880000,58.855000,Arena
p1_transito,WNW,-41.210398,-65.065026,0.900000,60.193000,Arena
p1_transito,WNW,-41.205703,-65.079713,0.920000,61.530000,Arena
p1_transito,WNW,-41.201006,-65.094398,0.940000,62.868000,Arena
p1_transito,WNW,-41.196308,-65.109081,0.960000,64.205000,Arena
p1_transito,WNW,-41.191607,-65.123762,0.980000,65.543000,Arena
p1_transito,WNW,-41.186904,-65.138440,1.000000,66.881000,Arena
p1_transito,NW,-41.419720,-64.401940,0.000000,0.000000,Limo
p1_transito,NW,-41.408759,-64.416497,0.020000,1.721000,Limo
p1_transito,NW,-41.397797,-64.431050,0.040000,3.443000,Limo
p1_transito,NW,-41.386833,-64.445598,0.060000,5.164000,Limo
p1_transito,NW,-41.375867,-64.460141,0.080000,6.886000,Limo
p1_transito,NW,-41.364899,-64.474678,0.100000,8.607000,Limo
p1_transito,NW,-41.353929,-64.489211,0.120000,10.328000,Limo
p1_transito,NW,-41.342957,-64.503740,0.140000,12.050000,Limo
p1_transito,NW,-41.331984,-64.518263,0.160000,13.771000,Limo
p1_transito,NW,-41.321008,-64.532781,0.180000,15.492000,Limo
p1_transito,NW,-41.310031,-64.547295,0.200000,17.214000,Limo
p1_transito,NW,-41.299052,-64.561804,0.220000,18.935000,Limo
p1_transito,NW,-41.288071,-64.576307,0.240000,20.657000,Limo
p1_transito,NW,-41.277088,-64.590806,0.260000,22.378000,Limo
p1_transito,NW,-41.266103,-64.605300,0.280000,24.099000,Limo
p1_transito,NW,-41.255117,-64.619790,0.300000,25.821000,Limo
p1_transito,NW,-41.244128,-64.634274,0.320000,27.542000,Limo
p1_transito,NW,-41.233138,-64.648753,0.340000,29.263000,Limo
p1_transito,NW,-41.222146,-64.663228,0.360000,30.985000,Limo
p1_transito,NW,-41.211152,-64.677698,0.380000,32.706000,Limo
p1_transito,NW,-41.200157,-64.692163,0.400000,34.428000,Limo
p1_transito,NW,-41.189159,-64.706623,0.420000,36.149000,Limo
p1_transito,NW,-41.178160,-64.721078,0.440000,37.870000,Limo
p1_transito,NW,-41.167158,-64.735529,0.460000,39.592000,Limo
p1_transito,NW,-41.156155,-64.749974,0.480000,41.313000,Limo
p1_transito,NW,-41.145151,-64.764415,0.500000,43.034000,Limo
p1_transito,NW,-41.134144,-64.778851,0.520000,44.756000,Limo
p1_transito,NW,-41.123135,-64.793282,0.540000,46.477000,Limo
p1_transito,NW,-41.112125,-64.807709,0.560000,48.199000,Limo
p1_transito,NW,-41.101113,-64.822130,0.580000,49.920000,Limo
p1_transito,NW,-41.090099,-64.836547,0.600000,51.641000,Limo
p1_transito,NW,-41.079083,-64.850959,0.620000,53.363000,Limo
p1_transito,NW,-41.068065,-64.865366,0.640000,55.084000,Limo
p1_transito,NW,-41.057046,-64.879768,0.660000,56.805000,Limo
p1_transito,NW,-41.046024,-64.894165,0.680000,58.527000,Limo
p1_transito,NW,-41.035001,-64.908558,0.700000,60.248000,Limo
p1_transito,NW,-41.023976,-64.922946,0.720000,61.970000,Limo
p1_transito,NW,-41.012950,-64.937329,0.740000,63.691000,Arena
p1_transito,NW,-41.001921,-64.951707,0.760000,65.412000,Arena
p1_transito,NW,-40.990891,-64.966081,0.780000,67.134000,Arena
p1_transito,NW,-40.979858,-64.980449,0.800000,68.855000,Arena
p1_transito,NW,-40.968824,-64.994813,0.820000,70.576000,Arena
p1_transito,NW,-40.957789,-65.009172,0.840000,72.298000,Arena
p1_transito,NW,-40.946751,-65.023526,0.860000,74.019000,Arena
p1_transito,NW,-40.935711,-65.037876,0.880000,75.741000,Arena
p1_transito,NW,-40.924670,-65.052221,0.900000,77.462000,Arena
p1_transito,NW,-40.913627,-65.066561,0.920000,79.183000,Arena
p1_transito,NW,-40.902582,-65.080896,0.940000,80.905000,Arena
p1_transito,NW,-40.891536,-65.095226,0.960000,82.626000,Arena
p1_transito,NW,-40.880487,-65.109552,0.980000,84.347000,Arena
p1_transito,NW,-40.869437,-65.123873,1.000000,86.069000,Arena
p1_transito,NNW,-41.419720,-64.401940,0.000000,0.000000,Limo
p1_transito,NNW,-41.408080,-64.408344,0.020000,1.399000,Limo
p1_transito,NNW,-41.396440,-64.414746,0.040000,2.798000,Limo
p1_transito,NNW,-41.384800,-64.421145,0.060000,4.198000,Limo
p1_transito,NNW,-41.373159,-64.427542,0.080000,5.597000,Limo
p1_transito,NNW,-41.361518,-64.433937,0.100000,6.996000,Limo
p1_transito,NNW,-41.349876,-64.440329,0.120000,8.395000,Limo
p1_transito,NNW,-41.338234,-64.446720,0.140000,9.795000,Limo
p1_transito,NNW,-41.326591,-64.453108,0.160000,11.194000,Limo
p1_transito,NNW,-41.314949,-64.459493,0.180000,12.593000,Limo
p1_transito,NNW,-41.303306,-64.465877,0.200000,13.992000,Limo
p1_transito,NNW,-41.291662,-64.472258,0.220000,15.391000,Limo
p1_transito,NNW,-41.280018,-64.478637,0.240000,16.791000,Limo
p1_transito,NNW,-41.268374,-64.485013,0.260000,18.190000,Limo
p1_transito,NNW,-41.256729,-64.491388,0.280000,19.589000,Limo
p1_transito,NNW,-41.245084,-64.497760,0.300000,20.988000,Limo
p1_transito,NNW,-41.233439,-64.504129,0.320000,22.388000,Limo
p1_transito,NNW,-41.221793,-64.510497,0.340000,23.787000,Limo
p1_transito,NNW,-41.210147,-64.516862,0.360000,25.186000,Limo
p1_transito,NNW,-41.198500,-64.523225,0.380000,26.585000,Limo
p1_transito,NNW,-41.186853,-64.529586,0.400000,27.984000,Limo
p1_transito,NNW,-41.175206,-64.535945,0.420000,29.384000,Limo
p1_transito,NNW,-41.163558,-64.542301,0.440000,30.783000,Limo
p1_transito,NNW,-41.151910,-64.548655,0.460000,32.182000,Limo
p1_transito,NNW,-41.140262,-64.555007,0.480000,33.581000,Limo
p1_transito,NNW,-41.128613,-64.561356,0.500000,34.981000,Limo
p1_transito,NNW,-41.116964,-64.567704,0.520000,36.380000,Limo
p1_transito,NNW,-41.105315,-64.574049,0.540000,37.779000,Limo
p1_transito,NNW,-41.093665,-64.580391,0.560000,39.178000,Limo
p1_transito,NNW,-41.082014,-64.586732,0.580000,40.577000,Limo
p1_transito,NNW,-41.070364,-64.593070,0.600000,41.977000,Limo
p1_transito,NNW,-41.058713,-64.599406,0.620000,43.376000,Limo
p1_transito,NNW,-41.047061,-64.605740,0.640000,44.775000,Limo
p1_transito,NNW,-41.035410,-64.612072,0.660000,46.174000,Limo
p1_transito,NNW,-41.023757,-64.618401,0.680000,47.574000,Limo
p1_transito,NNW,-41.012105,-64.624728,0.700000,48.973000,Limo
p1_transito,NNW,-41.000452,-64.631053,0.720000,50.372000,Limo
p1_transito,NNW,-40.988799,-64.637376,0.740000,51.771000,Arena limosa
p1_transito,NNW,-40.977145,-64.643697,0.760000,53.170000,Arena limosa
p1_transito,NNW,-40.965491,-64.650015,0.780000,54.570000,Arena limosa
p1_transito,NNW,-40.953837,-64.656331,0.800000,55.969000,Arena limosa
p1_transito,NNW,-40.942182,-64.662645,0.820000,57.368000,Arena limosa
p1_transito,NNW,-40.930527,-64.668956,0.840000,58.767000,Arena limosa
p1_transito,NNW,-40.918872,-64.675266,0.860000,60.167000,Arena limosa
p1_transito,NNW,-40.907216,-64.681573,0.880000,61.566000,Arena limosa
p1_transito,NNW,-40.895560,-64.687878,0.900000,62.965000,Arena limosa
p1_transito,NNW,-40.883903,-64.694180,0.920000,64.364000,Arena limosa
p1_transito,NNW,-40.872246,-64.700481,0.940000,65.763000,Arena limosa
p1_transito,NNW,-40.860589,-64.706779,0.960000,67.163000,Arena limosa
p1_transito,NNW,-40.848931,-64.713075,0.980000,68.562000,Arena limosa
p1_transito,NNW,-40.837273,-64.719369,1.000000,69.961000,Arena limosa
