lat,lon,bat,tl_20m,tl_40m,tl_z_half,tl_zmin,zmin
-41.41971637297524,-64.40192836705728,141.0,4.977865,19.695484,41.83674,-2.5641391,6.701754385964914
-41.41971319932759,-64.40191818823347,141.0,4.704916,22.426332,37.12448,1.9610473,7.1228070175438605
-41.41970957230062,-64.40190655529318,140.99999999999997,7.299256,22.581879,39.564137,6.3710866,7.6140350877193
-41.419706398651044,-64.40189637647148,140.99999999999997,10.1149025,25.616974,37.790497,8.832152,8.421052631578949
-41.419702771621864,-64.40188474353363,141.0,15.978063,31.929136,35.030846,11.191042,9.438596491228072
-41.4196991445915,-64.40187311059705,141.00000000000003,19.861923,40.894684,37.46278,12.527659,5.333333333333334
-41.41969597093896,-64.40186293177862,141.00000000000003,21.078808,45.987106,39.029427,13.489179,5.543859649122807
-41.4196923439064,-64.40185129884448,141.0,19.081287,39.248573,38.62338,14.4056635,6.140350877192983
-41.41968917025192,-64.40184112002817,141.0,17.627003,37.735825,40.450584,15.056048,2.0350877192982457
-41.41968554321714,-64.40182948709646,141.0,16.843128,32.32261,44.321262,15.714663,2.140350877192983
-41.419681916181176,-64.40181785416604,141.0,16.879028,30.410498,49.05594,16.324066,2.315789473684211
-41.41967874252374,-64.40180767535298,141.0,17.37913,30.26896,51.566982,16.85414,2.4561403508771935
-41.41967511548558,-64.401796042425,141.0,18.440449,29.599817,52.433037,17.42205,2.596491228070176
-41.41967194182621,-64.40178586361407,141.0,19.678598,28.937105,51.132607,17.898691,2.7368421052631584
-41.41966831478583,-64.4017742306885,141.0,21.481277,28.602173,48.175648,18.416464,2.9122807017543866
-41.419664687744266,-64.40176259776423,140.99999999999997,23.675583,28.17951,45.376038,18.908394,3.0877192982456143
-41.41966151408194,-64.40175241895656,140.99999999999997,26.068136,27.785126,43.476265,19.33158,3.1929824561403515
-41.41965788703817,-64.40174078603472,141.0,29.553778,27.448368,41.568813,19.798191,3.403508771929825
-41.4196547133739,-64.40173060722917,141.0,33.596535,27.256523,40.467056,20.17765,3.5438596491228074
-41.419651086327924,-64.40171897430974,141.00000000000003,39.236404,27.128061,39.51187,20.585842,3.7192982456140355
-41.41964745928077,-64.40170734139163,141.0,39.07471,27.083723,38.392376,20.988728,3.8947368421052637
-41.41964428561354,-64.40169716258933,141.0,35.37571,27.113842,37.527782,21.335886,4.0701754385964914
-41.41964065856418,-64.40168552967363,141.0,32.30307,27.22849,36.70997,21.712433,4.24561403508772
-41.419637484895006,-64.40167535087346,141.0,30.482708,27.398655,36.049744,22.023949,4.385964912280702
-41.41963385784343,-64.4016637179602,141.0,29.049078,27.671967,35.399044,22.370327,4.561403508771931
-41.41963023079069,-64.40165208504823,141.0,28.0571,28.027332,34.86546,22.706425,4.736842105263158
-41.41962705711856,-64.40164190625131,141.0,27.4171,28.404884,34.460308,22.988695,4.912280701754387
-41.419623430063595,-64.40163027334177,141.0,26.869804,28.917955,34.046127,23.302233,5.087719298245615
-41.41962025638953,-64.40162009454697,141.0,26.519793,29.447866,33.725056,23.571356,5.228070175438598
-41.41961662933235,-64.40160846163985,141.0,26.240599,30.157953,33.406593,23.868103,5.403508771929825
-41.419613002274005,-64.40159682873403,141.0,26.059294,30.990423,33.136997,24.151499,5.578947368421053
-41.41960982859698,-64.4015866499425,141.0,25.958858,31.829922,32.936745,24.392475,5.754385964912282
-41.41960620153642,-64.40157501703911,141.0,25.898354,32.935783,32.744057,24.663677,5.929824561403509
-41.419603027857455,-64.40156483824968,141.0,25.887266,34.05793,32.60509,24.895157,6.070175438596492
-41.419599400794695,-64.40155320534872,141.0,25.9148,35.56656,32.479877,25.151194,6.280701754385966
-41.41959577373074,-64.40154157244905,141.0,25.976824,37.397022,32.39138,25.399364,6.4561403508771935
-41.419592600048816,-64.40153139366289,141.0,26.054544,39.36108,32.344593,25.61049,6.596491228070176
-41.41958897298266,-64.40151976076565,141.0,26.16587,42.194725,32.325542,25.846447,6.771929824561404
-41.41958579929881,-64.40150958198161,141.0,26.27864,45.386627,32.33713,26.048998,6.947368421052633
-41.41958217223044,-64.4014979490868,141.0,26.42203,49.4868,32.379,26.27435,7.1228070175438605
-41.41957854516089,-64.40148631619327,141.0,26.581272,49.520992,32.446926,26.493069,7.298245614035089
-41.41957537147407,-64.40147613741249,141.0,26.73295,46.185925,32.524883,26.681593,7.473684210526317
-41.419571744402305,-64.4014645045214,141.0,26.915627,42.84913,32.634205,26.894007,7.6491228070175445
-41.41956857071356,-64.40145432574275,141.0,27.079317,40.66301,32.749134,27.073503,7.824561403508773
-41.419564943639585,-64.40144269285408,141.0,27.270777,38.762775,32.90677,27.270777,8.000000000000002
-41.41956131656444,-64.4014310599667,141.0,27.471376,37.301926,33.098053,27.466911,8.17543859649123
-41.419558142872724,-64.4014208811913,141.0,27.655048,36.274963,33.29696,27.63975,8.315789473684212
-41.419554515795376,-64.40140924830635,141.0,27.868223,35.30616,33.56241,27.831347,8.526315789473685
-41.41955134210173,-64.40139906953308,141.0,28.052631,34.594276,33.827274,27.989954,8.701754385964913
-41.41954771502216,-64.40138743665057,141.0,28.262756,33.90684,34.16371,28.167286,8.842105263157896
