lat,lon,bat,tl_20m,tl_40m,tl_z_half,tl_zmin,zmin
-41.118056381852575,-65.0980484494273,19.93674432505935,0.3538423,21.44086,5.581443,-1.9142102,5.72
-41.11805328058245,-65.09803854893741,19.941496560204488,6.461336,14.407204,8.309292,0.92743397,6.44
-41.118049662432895,-65.09802699836706,19.947040833972046,6.5589385,28.851923,14.91167,4.1611743,5.4
-41.11804604428217,-65.09801544779798,19.95258510713252,6.6872115,13.8031845,12.517091,5.901578,6.24
-41.118042943009186,-65.0980055473112,19.957337340783813,9.10689,17.153748,11.921599,7.2675753,7.12
-41.118039324856305,-65.09799399674448,19.962881612811962,10.03666,25.724722,12.686504,9.976292,5.8
-41.11803570670227,-65.09798244617903,19.968425884226207,12.61678,34.197308,13.3272,10.912995,6.4
-41.118032605426464,-65.09797254569536,19.973178116390475,12.275102,24.916275,15.401157,11.935411,7.36
-41.11802898727026,-65.09796099513224,19.97872238668604,13.697273,27.082129,14.688588,13.121012,6.92
-41.11802536911291,-65.09794944457042,19.984266656360873,14.61739,37.00165,16.459656,14.255679,7.6
-41.11802226783425,-65.09793954408985,19.989018887031293,16.829773,39.43731,15.795239,14.947915,6.8
-41.11801864967474,-65.09792799353038,19.99456315558063,15.933448,44.42426,17.63518,15.92881,7.96
-41.11801503151407,-65.09791644297218,20.000107423516056,18.247063,29.681269,17.977905,14.382455,19.96
-41.11801193023256,-65.09790654249471,20.00485965269946,17.699333,29.286123,18.201418,17.458988,8.28
-41.11800831206975,-65.09789499193884,20.0104039195162,19.44742,32.986996,18.97202,18.08416,9.4
-41.11800469390576,-65.09788344138427,20.01594818571222,20.065403,27.773201,19.711475,16.609457,19.96
-41.11800159262141,-65.09787354090992,20.02070041340177,20.917461,29.11057,19.895514,18.260319,18.56
-41.11799797445528,-65.0978619903577,20.02624467846547,21.643192,27.157082,22.10438,18.190155,19.92
-41.11799435628797,-65.09785043980673,20.0317889429289,23.2347,27.77432,21.509506,18.44273,19.96
-41.11799125500079,-65.09784053933548,20.03654116913143,23.95047,27.487486,23.432308,18.769888,19.88
-41.11798763683133,-65.09782898878689,20.042085432455714,24.423733,27.912819,23.877596,18.938353,20.0
-41.117984018660714,-65.09781743823955,20.047629695179737,26.425697,27.551035,25.012964,18.634007,19.96
-41.117980917370694,-65.09780753777142,20.052381919881604,26.061785,27.449312,25.98078,20.406784,19.0
-41.11797729919792,-65.09779598722643,20.057926181473302,27.917467,27.004074,26.788555,19.08976,20.0
-41.117973681024,-65.09778443668272,20.063470442457916,28.851635,27.297424,27.692589,19.859524,19.96
-41.11797057973113,-65.09777453621768,20.068222665672756,29.203724,26.210974,28.348043,21.33567,19.8
-41.11796696155505,-65.09776298567633,20.073766925525042,31.735893,27.05177,30.830423,19.849255,20.0
-41.117963343377795,-65.09775143513625,20.079311184763426,31.852577,25.668026,29.980295,20.645596,19.96
-41.11796024208209,-65.09774153467433,20.084063406484425,34.741158,26.896221,33.837246,21.949268,20.04
-41.117956623902685,-65.09772998413659,20.089607664597303,34.471153,25.604206,32.9831,20.612387,20.0
-41.117953005722136,-65.09771843360014,20.095151922096278,38.74185,26.89312,35.11267,21.862411,20.04
-41.11794990442358,-65.09770853314132,20.09990414233025,38.834286,25.723269,38.445396,22.193039,20.04
-41.117946286240866,-65.0976969826072,20.105448398703725,40.535397,26.945282,37.16105,21.892168,20.0
-41.11794266805699,-65.09768543207437,20.110992654463292,47.903328,25.86165,40.42096,22.776964,20.04
-41.1179395667556,-65.09767553161866,20.11574487320342,44.097206,26.87585,43.283688,22.577988,20.04
-41.117935948569574,-65.09766398108817,20.121289127837482,58.135914,26.086943,40.725895,23.102547,20.08
-41.11793233038238,-65.09765243055895,20.126833381864454,48.39567,26.895365,44.124554,23.562666,19.96
-41.11792922907814,-65.09764253010636,20.131585599110743,51.50245,26.420797,42.616096,24.077272,20.04
-41.117925610888804,-65.0976309795795,20.137129851998576,43.653664,26.8124,41.5616,23.478405,20.08
-41.1179219926983,-65.0976194290539,20.142674104286147,43.219276,26.67511,40.862904,25.374872,19.96
-41.11791889139122,-65.09760952860442,20.14742632003858,41.115334,26.779314,39.2557,25.137177,20.04
-41.11791527319856,-65.09759797808118,20.152970571193833,39.5376,27.16399,39.706158,24.547606,20.08
-41.11791165500474,-65.09758642755922,20.158514821735167,39.0455,27.008278,37.425846,26.979752,20.0
-41.117908553694825,-65.09757652711282,20.163267036007404,37.573093,27.588326,37.460766,25.937775,20.04
