lat,lon,bat,tl_20m,tl_40m,tl_z_half,tl_zmin,zmin
-41.117715237027575,-65.09695940112758,20.45948750892463,51.12775,39.94317,53.232037,41.875793,20.04
-41.117370980430366,-65.0958604638203,20.98697741641762,50.048717,46.14119,50.50791,42.251595,20.04
-41.11702619640501,-65.09475988796623,21.515253826370568,64.11395,65.137726,67.256004,48.966904,19.96
-41.116681401845646,-65.09365932363008,22.032566569703537,63.68549,68.32449,63.256847,51.472538,20.04
-41.11633711370956,-65.09256042080759,22.45082944193849,69.11773,67.1691,70.8157,53.67287,20.04
-41.11599229809868,-65.09145987949033,22.913400023653033,71.13119,71.347,82.61422,56.20011,20.04
-41.1156474719545,-65.0903593496913,23.419684376623298,75.05574,78.70161,77.19846,56.128376,20.04
-41.11530315228166,-65.08926048135439,23.982212463131063,81.71598,79.14464,78.67968,59.667885,20.04
-41.11495830508737,-65.08815997457478,24.59321904397334,88.67797,82.9993,85.7573,61.624207,20.04
-41.1146134473605,-65.08705947931367,25.204222623757644,97.72082,86.62639,86.63767,62.50248,20.04
-41.114269096153,-65.08596064546317,25.738890227842823,93.85711,91.89259,89.85764,63.72665,20.04
-41.11392421737743,-65.08486017322203,26.267116903594584,95.884865,100.45087,93.37527,65.02817,20.04
-41.11357932806997,-65.08375971249964,26.79533805033934,104.78517,113.675644,99.604645,66.596664,20.04
-41.11323494532996,-65.08266091313637,27.32276174471265,98.47009,91.71813,105.860214,68.0856,20.04
-41.11289003497521,-65.0815604754345,27.850971841608363,103.414314,97.99196,101.225494,69.16509,20.04
-41.11254511408928,-65.08046004925167,28.37917640936746,119.85878,104.15893,111.02852,70.596954,20.04
-41.11220069981886,-65.07936128437643,28.906583549482008,127.06645,107.69574,110.130005,72.037895,20.04
-41.111855757887064,-65.07826088121466,29.43477706713287,109.20825,102.06193,106.91395,73.27297,20.04
-41.1115108054248,-65.0771604895722,29.96296505551751,122.30973,108.00101,114.87807,74.39765,20.04
-41.11116635962607,-65.0760617591858,30.446241703002997,116.641106,110.20182,107.33119,75.60495,20.04
-41.11082138611934,-65.07496139056495,30.969066190681314,114.11923,108.79773,115.309814,76.859146,20.04
-41.11047640208285,-65.07386103346366,31.535616835099084,117.99071,114.24499,120.561676,77.88072,20.04
-41.110131924757944,-65.07276233756694,32.07407801804,120.22765,117.08975,117.73221,79.01221,20.04
-41.109786919678406,-65.0716620034878,32.60223837602789,118.171455,123.13448,118.96973,80.29102,20.04
-41.10944190406982,-65.0705616809285,33.13039320449036,129.20009,118.20145,122.7009,81.50719,20.04
-41.109097395220836,-65.06946301952227,33.65775067948212,113.70887,111.95085,130.97084,82.593254,20.04
-41.10875235857061,-65.06836271998567,34.22302073602982,118.70181,115.64476,118.6089,83.61175,20.04
-41.10840731139203,-65.0672624319692,34.88620215460699,120.6164,120.82709,116.93527,84.75354,20.04
-41.108062771021096,-65.06616380505423,35.592021306976406,124.2154,117.79141,117.04871,86.073494,20.04
-41.107717702802304,-65.06506354006099,36.34259908317105,122.963234,121.85266,117.10871,87.06021,20.04
-41.10737262405585,-65.06396328658812,37.028192725147306,124.75,131.40363,121.68117,88.342964,20.04
-41.1070280521651,-65.06286469416527,37.638214341895505,129.3737,127.59781,119.92007,89.46906,20.04
-41.106682952379835,-65.06176446371619,38.24914890591924,130.49539,119.18666,122.15017,90.53656,20.04
-41.10633784206763,-65.06066424478776,38.86008046649419,123.892075,130.17389,117.66003,91.71058,20.04
-41.10599323865916,-65.05956568685782,39.42105588823335,132.68672,134.6737,119.64479,92.904106,20.04
-41.10564810730957,-65.05846549095371,40.00420974882485,138.33267,134.1826,95.88811,94.00954,20.04
-41.105302965433744,-65.05736530657052,40.63110213459377,129.45409,134.1006,103.70333,95.14259,20.04
-41.10495833050965,-65.0562667831343,41.300696173882045,133.30022,135.80759,108.095024,96.142006,20.04
-41.10461316759785,-65.05516662177598,42.172872183752744,136.25862,149.59091,108.1623,97.29005,20.04
-41.10426799416051,-65.05406647193884,43.0478216914576,154.51941,157.08916,117.26659,98.493675,20.04
-41.103923327722946,-65.05296798299716,43.92145367448238,139.61047,142.06511,124.41225,99.60871,20.04
-41.10357813325104,-65.05186785618542,44.74467711160093,141.05276,144.98515,124.12903,100.63234,20.04
-41.103232928254315,-65.05076774089517,45.355581650139,141.1264,147.49542,123.96534,101.65206,20.04
-41.102888230305375,-65.04966928644882,45.965567292132924,154.10664,150.47282,123.69069,102.738716,20.04
-41.10254300427548,-65.04856919418448,46.57646582618982,152.28117,144.2729,126.108116,103.90811,20.04
-41.10219776772148,-65.04746911344189,46.975485768677046,149.61671,144.66843,126.355675,104.899,20.04
-41.101853038263286,-65.0463706934917,46.965236505898055,146.37772,144.5801,126.4207,105.844124,20.04
-41.10150778067754,-65.04527063577558,46.94958813632457,151.2268,146.73608,127.58091,106.86266,20.04
-41.101162512568386,-65.04417058958146,46.977692237548794,149.6207,158.12613,128.23257,108.01134,20.04
-41.10081775160305,-65.04307220412822,47.0,151.65685,159.35667,148.60022,109.134445,20.04
-41.100472462463564,-65.04197218096112,47.0,156.95209,157.41095,144.56352,110.17916,20.04
-41.10012716280137,-65.04087216931632,47.0,154.48273,150.2368,141.00514,111.14547,20.04
-41.09978237033103,-65.03977381836083,47.0,155.95456,154.35353,139.36374,112.11181,20.04
-41.09943704963991,-65.03867382974356,47.07964892809358,163.38756,154.06331,139.63074,113.136566,20.04
-41.099091718426806,-65.03757385264883,47.13600764568949,162.61212,153.24007,140.7315,114.24605,20.04
-41.09874689445355,-65.03647553619193,47.148618338702946,163.35503,150.98213,142.70792,115.30558,20.04
-41.09840154221293,-65.0353755821253,47.12508298940604,179.2199,151.90776,144.10133,116.32923,20.04
-41.09805617945104,-65.03427563958148,47.29816036413358,168.30914,155.96568,139.06345,117.361404,20.04
-41.09771132397699,-65.03317735762394,47.53743419534887,177.11153,163.17862,144.0687,118.356674,20.04
-41.097365940188986,-65.03207743810874,47.80141487899669,168.63333,168.73135,146.674,119.41011,20.04
-41.09702054588041,-65.03097753011664,47.99999999999999,168.0414,160.52092,141.9055,120.47765,20.04
-41.096675658907685,-65.02987928265928,48.0,163.392,162.10286,143.18224,121.533035,20.04
-41.09633024357443,-65.02877939769633,48.0,165.29906,168.5581,144.64435,122.622925,20.04
-41.09598481772129,-65.02767952425674,48.0,163.62085,173.12886,146.11217,123.64649,20.04
-41.095639899252006,-65.02658131130036,48.12048531300945,166.11201,180.6842,153.76692,124.72582,20.04
-41.095294452375605,-65.02548146089048,48.38444941138244,168.35313,177.08473,155.87573,125.77783,20.04
-41.09494899498003,-65.02438162200421,48.64841074408551,171.43143,174.42628,161.71303,126.83955,20.04
-41.0946040450163,-65.0232834435496,48.911973573192576,174.35703,173.74376,160.52916,127.87033,20.04
-41.09425856659886,-65.02218362769358,49.175929378638266,171.86853,182.13611,155.78047,128.93498,20.04
-41.093913077662975,-65.02108382336144,49.439882418352624,170.57248,180.94028,154.03827,129.96616,20.04
-41.09356809620692,-65.01998567940942,49.67272707473845,173.25714,173.05452,154.90681,131.01665,20.04
-41.09322258625059,-65.01888589810805,49.84493361877154,175.39946,173.51793,166.40257,132.08556,20.04
-41.09287706577649,-65.01778612833083,49.83896022567478,178.29752,178.70978,165.39226,133.14145,20.04
-41.09253205283022,-65.01668801888222,49.85234840342976,179.66547,181.71144,163.97389,134.19266,20.04
-41.092186511337104,-65.0155882721363,49.90949828634356,180.75801,186.66432,167.82774,135.22957,20.04
-41.09184095932692,-65.01448853691481,50.02275116554418,183.57088,187.06638,163.18207,136.27011,20.04
-41.09149591489257,-65.01339046197039,50.28628915220591,184.3071,185.08907,167.5679,137.31392,20.04
-41.09115034186478,-65.01229074978075,50.55022007772031,187.45346,184.14175,183.75316,138.3691,20.04
-41.090804758320644,-65.0111910491158,50.814148237308984,187.71858,189.10802,167.12047,139.43723,20.04
-41.09045968240031,-65.01009300867635,51.07767794277591,193.8891,210.52882,169.3907,140.46611,20.04
-41.090114077839964,-65.00899333104378,51.341600574592206,189.15556,190.60597,169.48357,141.51326,20.04
-41.08976846276399,-65.00789366493616,51.60552044042139,185.45177,187.48534,171.17023,142.5536,20.04
-41.089423355359784,-65.0067956590025,51.869041864499074,186.80649,189.16808,182.75098,143.5662,20.04
-41.08907771926902,-65.00569601592781,52.11682231479458,186.53429,189.60446,175.1047,144.60336,20.04
-41.08873207266331,-65.00459638437832,52.31578666747636,186.7071,191.3651,174.90146,145.64563,20.04
-41.08838693377737,-65.00349841295126,52.47076184519883,187.36969,202.11522,184.47644,146.67905,20.04
-41.088041266158285,-65.00239880443522,52.58221193101923,186.93199,200.85829,177.69754,147.71828,20.04
-41.087695588024985,-65.00129920744467,52.735131353699884,186.94337,198.80203,182.49255,148.73045,20.04
-41.0873504176594,-65.00020127052501,52.91579532667906,188.14725,193.38344,183.09103,149.70905,20.04
-41.08700471851414,-64.99910169656843,53.09672528139512,188.48335,190.94623,189.64207,150.71422,20.04
-41.08665900885535,-64.99800213413762,53.27764994668044,187.92177,194.85521,185.75546,151.73213,20.04
-41.08631380701225,-64.99690423172613,53.40598021729568,190.18419,199.51366,187.7678,152.7557,20.04
-41.085968076342915,-64.99580469232983,53.57213334594248,192.50024,201.69522,189.93346,153.76761,20.04
-41.08562233516077,-64.99470516445955,53.78207591192001,192.67963,209.51566,190.38219,154.80664,20.04
-41.08527710184227,-64.99360729655706,54.03424885140934,193.07098,211.09547,191.35954,155.83324,20.04
-41.08493133965098,-64.9925077917218,54.29813001187023,196.42632,224.00818,195.32133,156.83159,20.04
-41.08458556694759,-64.99140829841288,54.56200840601315,198.19539,209.98686,195.08325,157.84349,20.04
-41.08424030215582,-64.99031046502016,54.825488420266154,197.92444,208.05629,196.88794,158.83856,20.04
-41.083894508444686,-64.98921099474677,55.08936128587956,202.13063,213.83286,193.05951,159.81284,20.04
-41.08354870422217,-64.98811153599995,55.353231385117034,205.94107,207.08907,196.5308,160.80255,20.04
-41.08320340795924,-64.98701373711782,55.61670311682802,203.82272,204.50235,193.84271,161.81169,20.04
-41.08285758273039,-64.9859143014071,55.88056768739955,204.79521,209.9661,200.47449,162.853,20.04
-41.08251174699087,-64.9848148772232,56.144429491537174,209.49417,209.71248,202.78757,163.87949,20.04
-41.08216641925887,-64.98371711285243,56.407892940521975,207.90387,206.27536,201.3909,164.88791,20.04
-41.081820562514444,-64.98261771170517,56.67174921586404,208.48613,210.27335,200.86562,165.89769,20.04
-41.081474695260034,-64.98151832208501,56.93560272470398,210.01314,211.74602,204.9792,166.89488,20.04
-41.08112933606111,-64.98042059222641,57.17009853475671,207.41956,209.48073,205.4808,167.8607,20.04
-41.0807834478032,-64.9793212256434,57.350933332779604,207.85329,213.63036,209.07132,168.85107,20.04
-41.08043754903602,-64.97822187058775,57.531762842014615,210.09941,215.04575,209.24156,169.8626,20.04
-41.08009215837229,-64.97712417524211,57.712315965671536,209.22488,218.49278,213.00401,170.84297,20.04
-41.07974623860303,-64.97602484322414,57.8931349053628,210.81808,226.14818,211.78232,171.85953,20.04
-41.07940030832519,-64.9749255227338,58.07394855636341,211.3669,226.04234,212.34637,172.90451,20.04
-41.07905488619876,-64.97382786190191,58.2544858456738,210.35938,224.21336,217.87363,173.90044,20.04
-41.078708934920265,-64.97272856444978,58.43528892734554,212.3629,223.95673,212.31418,174.89651,20.04
-41.07836297313391,-64.97162927852557,58.61608672043235,213.35333,222.6306,214.54094,175.92967,20.04
-41.07801751954689,-64.97053165220822,58.796608175709984,214.11432,221.85931,214.55588,176.90823,20.04
-41.07767153676128,-64.96943238932273,58.97739539968107,215.17247,224.84691,217.71445,177.88486,20.04
-41.07732554346851,-64.9683331379654,59.15236156590351,215.21298,224.03252,217.88907,178.91695,20.04
-41.076980058423025,-64.9672355461634,59.36346894589461,217.9131,227.77376,215.95793,179.91924,20.04
-41.07663404413242,-64.96613631784534,59.62728374222786,218.87035,228.82219,218.4549,180.94168,20.04
-41.07628801933536,-64.9650371010557,59.8910957717418,220.27164,223.49603,216.79082,181.98785,20.04
-41.07594250283352,-64.96393954376983,60.15450952035181,222.71332,227.2008,230.69081,182.98363,20.04
-41.07559645704004,-64.96284035001999,60.418316020313036,223.29634,225.60385,218.37871,184.00336,20.04
-41.07525040074082,-64.96174116779883,60.682119753390154,225.45514,224.89273,220.59827,185.03166,20.04
-41.07490485278474,-64.96064364502988,60.945525217940435,225.73271,228.26886,228.3506,185.99586,20.04
-41.0745587754905,-64.95954448584905,61.20932342133865,227.41197,227.6113,225.16734,186.9963,20.04
-41.07421268769122,-64.95844533819717,61.473118857791384,229.77734,233.8092,225.62311,188.00699,20.04
-41.073867108283025,-64.95734784994593,61.736516038087515,230.3585,234.16786,227.84906,189.00258,20.04
-41.07352099949015,-64.95624872533492,62.000044374183176,231.67245,236.04355,224.96196,190.03014,20.04
-41.073174880192944,-64.9551496122531,62.01636617475887,233.39568,241.28511,226.23407,191.05858,20.04
-41.072829269334754,-64.95405215852035,61.99008875954351,234.4831,240.29659,228.07605,192.0921,20.04
-41.07248312904536,-64.95295306847993,61.97828117696221,234.33043,259.335,230.04915,193.12177,20.04
-41.07213697825234,-64.95185398996897,62.05504243256046,233.92319,258.14703,233.16649,194.14197,20.12
-41.071791335946266,-64.95075657075552,62.318423043789,234.7385,249.88095,234.9528,195.14732,20.12
-41.07144516416246,-64.94965751528648,62.582196356359034,236.19537,246.3894,236.47212,196.16142,20.04
-41.071098981875764,-64.94855847134717,62.84596690179259,236.05879,240.4153,238.22787,197.16307,20.04
-41.07075330812391,-64.94746108665379,63.109339228204234,237.32277,240.11885,236.36201,198.16362,20.04
-41.07040710484784,-64.94636206575692,63.37310424345412,238.78378,238.97426,240.1748,199.15839,20.12
-41.070060891069566,-64.94526305639005,63.636866491502715,239.11017,242.10126,240.97313,200.14827,20.12
-41.06971518587407,-64.94416570621753,63.90023053290646,239.43794,241.4046,239.66805,201.11009,20.12
-41.06936895110783,-64.94306671989362,64.16398725064519,240.32626,244.65175,243.49214,202.0795,20.12
-41.069022705840105,-64.94196774509997,64.42774120112125,241.84244,246.25327,249.61316,203.07056,20.12
-41.06867696920307,-64.9408704294491,64.67356955538519,242.02612,248.88849,254.42067,204.02473,20.12
-41.06833070294879,-64.93977147769894,64.85421407439888,243.60982,252.83987,249.13875,205.02869,20.12
-41.067984426193746,-64.9386725374793,65.03485330590027,244.74597,249.46222,245.8099,206.01613,20.12
-41.06763865811728,-64.93757525635088,65.21521643837067,247.31923,253.10576,252.99512,207.01257,20.12
-41.0672923603771,-64.93647633917526,65.39584510287776,247.6551,249.2717,251.0401,208.02116,20.12
-41.06694605213682,-64.9353774335304,65.5711291261924,249.35529,253.11487,253.05693,208.99916,20.12
-41.06660025262307,-64.9342801869252,65.62478574889197,249.94783,254.25192,254.8155,209.99693,20.12
-41.066253923399074,-64.9331813043249,65.72232863849904,252.97543,258.5517,249.68243,210.95636,20.12
-41.06590758367572,-64.93208243325564,65.86371139501647,252.97725,262.05624,256.13293,211.95354,20.12
-41.065561752726765,-64.93098522117445,66.06354694324847,255.89087,270.11288,250.00694,212.90952,20.12
-41.065215392021095,-64.92988637315025,66.3272704690565,257.26904,265.68015,250.7438,213.89427,20.12
-41.064869020816765,-64.92878753665737,66.59099122734946,260.88608,261.49545,255.5821,214.87515,20.12
-41.064523158434746,-64.92769035910098,66.8398718545404,260.84235,259.2025,259.43207,215.85068,20.12
-41.064176766249524,-64.92659154565366,67.0204529574427,264.1041,258.93796,259.10162,216.84912,20.12
-41.063830363566325,-64.92549274373793,67.20102877325048,264.82407,259.94977,254.38611,217.83405,20.12
-41.063484469753355,-64.9243956007071,67.38132858553787,265.6373,261.57257,257.70932,218.83932,20.12
-41.06313804609069,-64.92329682183748,67.5618938352074,266.30847,263.98044,262.35803,219.80862,20.12
-41.06279161193076,-64.92219805449969,67.742453797895,267.44052,268.0294,259.84506,220.80821,20.12
-41.06244568668896,-64.92110094599522,67.92273778093471,267.68726,272.50616,265.2008,221.7659,20.12
-41.062099231550974,-64.92000220170405,68.1032871776989,267.59207,274.00485,259.0365,222.74866,20.12
-41.06175276591644,-64.91890346894496,68.283831287592,268.81906,272.5996,260.9026,223.71425,20.12
-41.06140680924791,-64.91780639496764,68.41028355526151,268.05157,269.17252,265.56592,224.6939,20.12
-41.06106032263671,-64.91670768525572,68.56891501794729,268.8917,270.6306,267.2982,225.67021,20.12
-41.06071382552969,-64.91560898707615,68.77139857138633,269.0121,268.13593,270.44974,226.65523,20.12
-41.060367837436566,-64.91451194762675,69.00541356879413,269.54596,270.3436,280.9112,227.63954,20.12
-41.060021319354306,-64.91341327249485,69.18593126070772,270.02448,271.35394,269.1424,228.63394,20.12
-41.05967479077689,-64.91231460889557,69.36644366595488,270.48117,275.9708,266.73334,229.63426,20.12
-41.05932877126128,-64.91121760397488,69.54668016317514,271.6345,276.2972,267.46863,230.62103,20.12
-41.05898222171005,-64.91011896342378,69.6803306506643,272.6859,281.5226,273.03635,231.61949,20.12
-41.05863566166439,-64.90902033440557,69.71580278821983,273.93723,278.36325,274.48553,232.60112,20.12
-41.05828961072841,-64.90792336401435,69.79498208999135,274.20782,276.6969,272.78076,233.57985,20.12
-41.05794302971034,-64.90682475804485,69.91810763157739,276.40958,276.0557,278.0281,234.55707,20.12
-41.057596438198544,-64.90572616360848,70.04062605442958,276.96356,276.21396,280.00815,235.53802,20.12
-41.05725035584431,-64.90462922774753,70.09338970399091,279.3626,276.40955,281.16174,236.51222,20.12
-41.05690374336152,-64.9035306563604,70.10239856124862,279.70935,277.45108,284.39746,237.49608,20.12
-41.056557120385705,-64.90243209650666,70.06753921728594,282.55554,278.45935,287.86737,238.48172,20.12
-41.05621100661534,-64.90133519517676,70.1778728480672,283.68176,280.42535,279.3613,239.472,20.12
-41.055864362669936,-64.90023665837276,70.40218235284641,285.84207,281.99374,281.26465,240.46584,20.12
-41.05551770823225,-64.89913813310244,70.58261950568432,287.46255,283.3647,277.98773,241.46239,20.12
-41.05517156304785,-64.89804126630435,70.71901110305964,288.88052,284.89902,277.80203,242.46175,20.12
-41.05482488764198,-64.8969427640843,70.8917096682833,292.7961,285.66095,278.9713,243.45885,20.12
-41.0544782017445,-64.89584427339815,71.07214281756438,293.36118,286.33322,281.9359,244.45062,20.12
-41.05413202514822,-64.89474744113267,71.25230017817444,295.87173,286.287,287.54904,245.44429,20.12
-41.05378531828397,-64.89364897349732,71.43272276323745,296.26062,287.98544,288.56366,246.42987,20.12
-41.05343860092886,-64.89255051739615,71.61314006229225,299.0923,290.35602,288.223,247.41191,20.12
-41.05309239292277,-64.89145371966403,71.79328159653998,300.38358,293.18323,287.40277,248.39278,20.12
-41.05274565460229,-64.89035528661417,71.97368833159155,301.7905,297.1544,286.59628,249.38087,20.12
-41.052398905791634,-64.88925686509873,72.15408978073893,302.60468,304.96375,284.76807,250.367,20.12
-41.05205266637788,-64.88816010190077,72.3342154889501,301.9215,301.2963,284.82803,251.35896,20.12
-41.05170589660329,-64.88706170343717,72.5146063743108,304.20505,297.65384,286.9011,252.3555,20.12
-41.05135911633921,-64.88596331650825,72.69499197387309,304.44684,295.19522,304.89307,253.35121,20.12
-41.051012845519914,-64.88486658784521,72.74308291409477,303.00208,294.3005,304.56686,254.34978,20.12
-41.05066604429331,-64.88376822396866,72.65985061970937,302.87753,293.2752,294.8845,255.34958,20.12
-41.05031923257794,-64.88266987162704,72.57661580802115,302.8869,293.24792,301.493,256.3494,20.12
-41.0499729303552,-64.8815731774997,72.49350327456398,303.30295,293.40076,293.008,257.34222,20.12
