lat,lon,bat,tl_20m,tl_40m,tl_z_half,tl_zmin,zmin
-41.41937525509648,-64.40083432366278,141.0,49.267353,40.12111,37.402973,34.170532,86.04
-41.4190310164298,-64.39973031667915,141.0,46.965015,63.80756,46.093216,39.37124,140.92
-41.41868625025046,-64.39862466371295,141.0,48.75371,52.201187,50.6062,44.917923,103.8
-41.418341473425585,-64.39751902244117,141.0,51.60852,51.556038,55.30911,46.45911,140.92
-41.417997202886134,-64.39641505047071,141.0,61.477627,53.823223,51.04335,48.48249,137.96
-41.41765240478687,-64.39530943257051,141.0,54.976418,60.41515,63.472996,50.631023,120.96
-41.41730759604279,-64.39420382636503,141.0,61.578754,62.57753,58.377583,52.384174,58.16
-41.416963293632705,-64.39309988940859,140.93309431969686,57.538063,68.72444,59.321136,52.818928,20.16
-41.41661846361567,-64.39199430657526,140.78444209634296,66.01045,55.862453,53.76272,53.723442,71.48
-41.41627362295452,-64.39088873543692,140.59187115234008,59.73039,59.04179,58.77579,55.381145,137.76
-41.41592928867595,-64.38978483349534,140.35576758528515,62.08275,61.216053,67.00139,55.743656,24.52
-41.4155844267433,-64.38867928572974,140.1881323247655,63.622437,61.946953,72.69123,56.2664,91.96
-41.415239554167265,-64.38757374965941,140.08153410383588,66.51909,58.636654,74.50477,56.676872,48.76
-41.41489518802234,-64.38646988273352,140.01891873668427,65.396835,66.4734,66.38189,58.13021,134.84
-41.414550294176216,-64.3853643700365,139.97961889893034,67.31276,61.929398,67.888405,56.41911,136.0
-41.414205389687424,-64.38425886903502,139.6566268008498,66.635925,62.62648,63.027508,59.956886,26.76
-41.41386099167832,-64.38315503712572,139.37794623465524,66.18948,66.34085,59.34161,59.303288,68.36
-41.41351606592087,-64.38204955949811,139.14274165605167,63.995155,85.14203,60.436314,59.499836,19.76
-41.41317112952147,-64.38094409356636,138.97511666212387,65.716125,73.26598,61.107296,60.755726,21.12
-41.41282669965031,-64.37984029667444,138.85736324271488,69.05475,66.84218,65.98771,60.97931,131.6
-41.4124817419837,-64.37873485411713,138.69553739223076,76.08245,65.11465,89.21427,58.79331,134.92
