lat,lon,bat,tl_20m,tl_40m,tl_z_half,tl_zmin,zmin
-41.41937542738544,-64.40083487622174,141.0,34.301434,44.786182,48.431866,34.059624,10.578947368421055
-41.41903084413551,-64.39972976412602,141.0,44.43542,53.761814,38.781975,37.389637,113.7543859649123
-41.41868625025046,-64.39862466371295,141.0,51.514397,44.519142,47.526466,39.20823,28.85964912280702
-41.4183416457305,-64.39751957498261,141.0,54.50714,40.23103,45.19118,40.108128,44.71929824561404
-41.4179970305759,-64.3964144979351,141.0,50.91138,47.565483,51.485073,40.764267,139.28070175438597
-41.41765240478687,-64.39530943257051,141.0,49.393723,50.730442,44.278767,41.939148,76.61403508771932
-41.41730776836366,-64.39420437888894,141.0,55.840824,46.56679,53.64519,42.0614,79.8421052631579
-41.416963121306516,-64.3930993368905,140.9330309992149,59.832497,51.62957,52.94639,44.456635,56.403508771929836
-41.41661846361567,-64.39199430657526,140.78444209634296,49.271614,49.555424,52.20178,44.373528,11.228070175438598
-41.41627379529135,-64.39088928794332,140.5919783586283,50.31628,51.25437,51.750874,44.477215,47.80701754385966
-41.415929116333814,-64.38978428099477,140.35563845155025,60.956787,48.72851,50.35372,44.85017,13.456140350877195
-41.4155844267433,-64.38867928572974,140.1881323247655,52.54976,50.29273,50.88762,43.667107,123.96491228070177
-41.415239726520035,-64.38757430214827,140.0815764069525,69.77494,57.25288,53.662956,44.787804,108.70175438596493
-41.414895015664264,-64.3864693302505,140.01889836186803,62.56422,55.11262,53.48575,45.073395,82.61403508771932
-41.414550294176216,-64.3853643700365,139.97961889893034,60.900345,51.279472,50.4961,46.253048,108.26315789473686
-41.41420556205615,-64.38425942150637,139.65677724577216,57.36915,54.564976,47.20665,45.466393,70.59649122807019
-41.41386081930428,-64.38315448466021,139.37781772015984,52.562958,73.552246,69.24725,46.785736,117.5263157894737
-41.41351606592087,-64.38204955949811,139.14274165605167,52.918236,64.74176,60.163586,47.356003,29.40350877192983
-41.41317130190614,-64.38094464602017,138.97516463231202,55.776806,52.458942,54.391113,47.150227,115.140350877193
-41.412826527260336,-64.37983974422647,138.85729334150255,57.71833,54.227345,53.64192,48.443913,113.94736842105264
