lat,lon,bat,tl_20m,tl_40m,tl_z_half,tl_zmin,zmin
-41.118056381852575,-65.0980484494273,19.93674432505935,-0.036228366,14.008538,7.993393,-3.156284,7.0
-41.11805328058245,-65.09803854893741,19.941496560204488,3.3378658,16.75859,6.625776,2.8005652,7.8
-41.118049662432895,-65.09802699836706,19.947040833972046,8.363983,18.277496,10.73249,6.0541368,9.2
-41.11804604428217,-65.09801544779798,19.95258510713252,8.519766,18.48619,11.979948,7.936887,7.68
-41.118042943009186,-65.0980055473112,19.957337340783813,10.781531,19.664371,17.445524,10.295352,11.76
-41.118039324856305,-65.09799399674448,19.962881612811962,13.234028,22.169413,16.117342,12.534813,12.24
-41.11803570670227,-65.09798244617903,19.968425884226207,16.143534,22.088331,15.602632,13.462033,3.44
-41.118032605426464,-65.09797254569536,19.973178116390475,19.635908,28.281729,16.07768,13.608132,3.4
-41.11802898727026,-65.09796099513224,19.97872238668604,22.62621,31.752447,16.986431,14.453282,3.0
-41.11802536911291,-65.09794944457042,19.984266656360873,27.454035,34.688213,18.25569,15.524632,2.4
-41.11802226783425,-65.09793954408985,19.989018887031293,28.554333,31.077486,20.353897,16.00322,3.0
-41.11801864967474,-65.09792799353038,19.99456315558063,26.796305,29.530935,22.907505,16.61549,3.04
-41.11801503151407,-65.09791644297218,20.000107423516056,25.993998,29.834324,25.562887,16.735043,19.96
-41.11801193023256,-65.09790654249471,20.00485965269946,24.744242,31.299288,27.760117,17.956982,4.4
-41.11800831206975,-65.09789499193884,20.0104039195162,23.879005,31.777075,32.948826,18.2444,5.04
-41.11800469390576,-65.09788344138427,20.01594818571222,23.24939,31.593552,44.407516,18.105707,5.6
-41.11800159262141,-65.09787354090992,20.02070041340177,22.746128,30.922495,36.039223,18.196941,5.56
-41.11799797445528,-65.0978619903577,20.02624467846547,22.391706,30.447416,29.805992,18.502127,5.56
-41.11799435628797,-65.09785043980673,20.0317889429289,22.422009,30.286974,26.456816,19.048046,5.6
-41.11799125500079,-65.09784053933548,20.03654116913143,22.729416,30.183527,24.710463,19.748577,5.52
-41.11798763683133,-65.09782898878689,20.042085432455714,23.162247,29.823944,23.459011,20.686186,5.48
-41.117984018660714,-65.09781743823955,20.047629695179737,23.669132,29.583158,22.712214,21.69037,5.44
-41.117980917370694,-65.09780753777142,20.052381919881604,24.118698,29.635963,22.353191,22.317076,10.24
-41.11797729919792,-65.09779598722643,20.057926181473302,24.528107,29.665422,22.178099,22.130505,10.24
