lat,lon,bat,tl_20m,tl_40m,tl_z_half,tl_zmin,zmin
-41.419716382042786,-64.40192839613964,141.0,-1.6633787,18.687809,10.313303,-1.847897,7.88
-41.41971328093568,-64.40191844997464,141.00000000000003,3.2664764,20.096857,12.365924,3.157096,7.92
-41.41970966297631,-64.40190684611666,141.0,7.9485264,16.322758,13.471227,7.0541396,7.76
-41.419706045015744,-64.40189524225998,141.0,9.185676,16.06136,14.888641,8.577004,8.44
-41.419702943905776,-64.40188529609814,141.0,12.719257,18.790426,16.79018,10.6416235,12.4
-41.41969932594304,-64.40187369224385,141.0,16.458357,18.37731,20.267933,12.847636,12.96
-41.41969570797914,-64.40186208839086,141.0,19.198238,20.455227,23.537558,13.47071,3.08
-41.41969260686629,-64.40185214223216,140.99999999999997,21.05061,22.616589,27.396791,13.780803,3.0
-41.41968898890021,-64.40184053838155,141.0,23.694572,23.632349,32.166225,14.489316,3.16
-41.41968537093295,-64.40182893453223,141.0,25.511612,22.71227,33.427658,15.222678,3.24
-41.41968226981723,-64.4018189883767,141.0,26.56792,24.17915,41.954895,16.114546,3.24
-41.4196786518478,-64.40180738452977,141.0,26.399248,26.02886,45.96717,16.77067,4.64
-41.4196750338772,-64.40179578068413,141.0,25.177753,26.11091,46.473953,16.842276,4.68
-41.41967193275861,-64.40178583453175,141.0,23.768324,26.239868,40.326813,17.2511,5.16
-41.41966831478583,-64.4017742306885,141.0,22.397297,27.179056,37.07099,18.089502,5.16
-41.41966469681187,-64.40176262684653,141.0,21.554853,28.443645,38.35853,19.244509,4.6
-41.41966159569041,-64.40175268069731,141.0,21.216316,29.08685,36.5469,20.12336,4.48
-41.41965797771427,-64.40174107685775,141.0,21.249615,28.909544,33.867844,20.81084,5.04
-41.419654359736974,-64.40172947301946,141.0,21.51554,28.148813,34.350735,20.636576,6.4
-41.41965125861264,-64.40171952687339,141.0,21.799545,27.445623,35.86773,20.40121,5.92
-41.41964764063315,-64.4017079230375,141.00000000000003,22.015152,26.813778,36.666813,20.388468,5.92
-41.419644022652506,-64.4016963192029,141.0,22.102985,26.365755,36.511147,20.804207,6.24
-41.41964092152529,-64.40168637305999,141.0,22.122625,26.099583,36.495384,21.536474,6.2
-41.419637303542466,-64.40167476922777,141.0,22.163582,25.943779,36.525295,22.013578,8.76
-41.41963368555846,-64.40166316539685,141.0,22.341824,26.019672,36.181046,22.118355,8.76
-41.41963058442838,-64.40165321925708,141.0,22.636684,26.32465,35.574028,22.554743,8.44
-41.419626966442195,-64.40164161542856,141.0,23.143078,26.977571,34.71593,23.142271,7.96
-41.41962334845484,-64.40163001160131,141.0,23.679274,27.878407,33.838707,23.54225,7.32
-41.41962024732189,-64.40162006546471,141.0,24.05408,28.712875,33.121635,23.820305,6.84
-41.41961662933235,-64.40160846163985,141.0,24.320892,29.497892,32.372585,24.232056,7.16
-41.41961301134165,-64.4015968578163,141.0,24.487791,29.83535,31.764833,24.262583,9.6
-41.419609910205835,-64.40158691168284,141.0,24.652132,29.78391,31.38182,24.130377,9.68
-41.419606292212954,-64.40157530786166,141.0,24.946735,29.56695,31.100523,24.232206,9.64
-41.41960267421889,-64.40156370404179,141.0,25.357496,29.42577,30.993687,24.723507,9.6
-41.419599573080205,-64.40155375791149,141.0,25.763214,29.460371,31.037693,25.396215,9.36
-41.41959595508397,-64.401542154094,141.0,26.235947,29.705402,31.241543,25.378288,12.52
-41.41959233708656,-64.4015305502778,141.0,26.648817,30.16478,31.595894,25.689837,12.16
-41.419589235945,-64.40152060415065,141.0,26.93058,30.730534,31.988094,26.03837,11.56
-41.419585617945415,-64.40150900033684,141.0,27.178595,31.597132,32.480385,26.164322,10.52
-41.41958199994466,-64.40149739652432,141.0,27.397034,32.663326,32.909073,26.247618,10.24
-41.419578898800225,-64.40148745040032,141.0,27.617456,33.6504,33.14794,26.496826,10.2
-41.41957528079728,-64.4014758465902,141.0,27.968225,34.68099,33.23969,26.872675,12.76
-41.419571662793174,-64.40146424278136,141.0,28.412441,35.345104,33.154625,26.82713,13.2
-41.419568561645875,-64.40145429666052,141.0,28.81642,35.603146,32.998436,26.931658,13.28
-41.419564943639585,-64.40144269285408,141.0,29.22428,35.765327,32.786243,27.240288,13.2
-41.41956132563213,-64.40143108904891,141.0,29.508816,36.07287,32.592125,27.667845,13.0
-41.41955822448195,-64.40142114293123,141.0,29.673485,36.611317,32.473583,27.946877,16.28
-41.41955460647232,-64.40140953912845,141.0,29.854582,37.659744,32.408333,28.094496,16.16
-41.419550988461516,-64.40139793532698,141.0,30.10118,39.208374,32.436302,28.28134,15.48
-41.419547887308454,-64.40138798921244,141.0,30.38888,40.940823,32.543327,28.358185,14.76
-41.41954426929548,-64.40137638541336,141.0,30.789421,43.36211,32.753334,28.401001,14.24
-41.419540651281324,-64.40136478161556,141.0,31.196804,45.923668,33.032555,28.525188,14.0
-41.4195375501254,-64.40135483550418,141.0,31.501722,47.781406,33.3029,28.737833,14.0
-41.41953393210906,-64.40134323170878,141.0,31.781982,49.17714,33.610046,29.010817,17.04
-41.41953031409155,-64.40133162791464,141.0,32.002537,50.18814,33.866528,29.023573,17.12
-41.41952721293276,-64.40132168180642,141.0,32.180588,51.319717,34.034298,29.136927,17.08
-41.41952359491309,-64.4013100780147,141.0,32.413624,53.23975,34.175476,29.371845,16.84
-41.419519976892225,-64.40129847422426,141.0,32.688644,54.75928,34.27904,29.645226,16.36
-41.41951687573056,-64.4012885281192,141.0,32.949226,53.66027,34.36334,29.835775,15.72
-41.41951325770752,-64.40127692433114,141.0,33.259174,50.683144,34.484886,29.996744,15.2
-41.41950963968331,-64.40126532054438,141.0,33.551937,48.030033,34.649143,30.17283,15.12
-41.419506538518775,-64.40125537444246,141.0,33.782295,46.323296,34.8283,30.25974,18.8
-41.41950292049239,-64.4012437706581,141.0,34.034542,44.86278,35.079662,30.284197,18.4
-41.419499302464835,-64.40123216687502,141.0,34.2831,43.780243,35.369114,30.343391,18.28
-41.41949620129743,-64.40122222077626,141.0,34.502804,43.028778,35.640347,30.44772,18.28
-41.41949258326769,-64.40121061699557,141.0,34.765038,42.25566,35.978565,30.634935,18.32
-41.41948896523679,-64.40119901321617,141.0,35.02527,41.529713,36.34157,30.874632,18.44
-41.41948586406651,-64.40118906712057,141.0,35.23749,40.931152,36.678486,31.003061,21.52
-41.419482246033425,-64.40117746334356,141.0,35.46675,40.272137,37.111145,31.085587,21.64
-41.419478627999155,-64.40116585956784,141.0,35.680733,39.671062,37.594475,31.21861,21.6
-41.41947552682601,-64.40115591347538,141.0,35.85944,39.2096,38.049786,31.36038,21.4
-41.419471908789575,-64.40114430970205,141.0,36.071564,38.737957,38.618042,31.528542,20.92
-41.41946829075196,-64.40113270593001,141.0,36.29472,38.341606,39.197514,31.66432,20.28
-41.41946518957594,-64.40112275984072,141.0,36.49574,38.0651,39.666817,31.754827,19.88
-41.419461571536154,-64.40111115607107,141.0,36.739666,37.82046,40.131107,31.85979,19.76
-41.419457953495204,-64.40109955230271,141.0,36.99126,37.660645,40.45958,31.97733,20.04
-41.419454852316306,-64.40108960621656,141.0,37.211334,37.583168,40.61991,32.073643,20.64
-41.41945123427316,-64.40107800245059,141.0,37.470253,37.537373,40.68771,32.177647,21.32
-41.419447616228865,-64.40106639868591,141.0,37.723816,37.495007,40.681465,32.299366,22.12
-41.4194445150471,-64.40105645260293,141.0,37.92656,37.41806,40.668423,32.35342,23.96
-41.41944089700061,-64.40104484884064,141.0,38.132114,37.239246,40.698708,32.381245,24.2
-41.419437278952955,-64.40103324507963,141.0,38.294567,36.952103,40.825016,32.447887,24.16
