lat,lon,bat,tl_20m,tl_40m,tl_z_half,tl_zmin,zmin
-41.118056381852575,-65.0980484494273,19.93674432505935,-0.6437095,12.462538,2.8064446,-2.528988,5.52
-41.11805328058245,-65.09803854893741,19.941496560204488,1.8719071,24.673903,5.9289503,0.76978487,6.4
-41.118049662432895,-65.09802699836706,19.947040833972046,4.9877834,17.8943,6.3919964,3.6695173,7.08
-41.11804604428217,-65.09801544779798,19.95258510713252,6.0239015,26.886486,8.811183,5.8776627,8.24
-41.118042943009186,-65.0980055473112,19.957337340783813,8.848293,32.548866,8.37126,8.354451,10.04
-41.118039324856305,-65.09799399674448,19.962881612811962,11.310761,24.308794,11.19127,9.453094,9.0
-41.11803570670227,-65.09798244617903,19.968425884226207,12.926549,23.88706,11.291421,10.624869,10.52
-41.118032605426464,-65.09797254569536,19.973178116390475,13.926511,19.115889,12.631019,12.310377,9.6
-41.11802898727026,-65.09796099513224,19.97872238668604,15.807878,17.1131,14.453858,13.811643,10.92
-41.11802536911291,-65.09794944457042,19.984266656360873,17.073927,17.73743,15.595607,15.56391,10.16
-41.11802226783425,-65.09793954408985,19.989018887031293,16.857597,16.32434,17.221468,16.4897,15.32
-41.11801864967474,-65.09792799353038,19.99456315558063,19.70871,17.943142,18.956078,16.206163,16.92
-41.11801503151407,-65.09791644297218,20.000107423516056,18.945663,18.252844,21.348587,16.877535,18.52
-41.11801193023256,-65.09790654249471,20.00485965269946,19.78622,19.040354,20.449722,16.319536,19.96
-41.11800831206975,-65.09789499193884,20.0104039195162,21.548117,20.004827,24.167017,16.743048,19.96
-41.11800469390576,-65.09788344138427,20.01594818571222,21.775246,20.8385,23.834158,17.396383,18.36
-41.11800159262141,-65.09787354090992,20.02070041340177,23.67432,22.073032,23.731972,16.7285,19.96
-41.11799797445528,-65.0978619903577,20.02624467846547,24.204506,22.922314,26.682425,17.33457,19.96
-41.11799435628797,-65.09785043980673,20.0317889429289,26.645784,24.450008,26.13166,18.390457,19.8
-41.11799125500079,-65.09784053933548,20.03654116913143,28.654522,24.126083,26.427578,18.595428,19.92
-41.11798763683133,-65.09782898878689,20.042085432455714,28.275434,26.070831,28.748377,18.057037,19.96
-41.117984018660714,-65.09781743823955,20.047629695179737,34.843014,24.272287,29.37684,19.097263,20.0
-41.117980917370694,-65.09780753777142,20.052381919881604,34.43184,26.031515,30.35571,20.745768,19.8
-41.11797729919792,-65.09779598722643,20.057926181473302,35.196934,24.196684,32.852806,20.707502,19.96
-41.117973681024,-65.09778443668272,20.063470442457916,47.083035,25.397429,34.041664,20.236776,19.96
-41.11797057973113,-65.09777453621768,20.068222665672756,44.446045,24.616941,36.75817,21.691162,20.0
-41.11796696155505,-65.09776298567633,20.073766925525042,42.25318,24.331856,36.83506,22.707533,18.76
-41.117963343377795,-65.09775143513625,20.079311184763426,46.35883,25.04468,35.96872,21.190668,19.96
-41.11796024208209,-65.09774153467433,20.084063406484425,45.858658,23.920061,41.031116,22.077913,19.96
-41.117956623902685,-65.09772998413659,20.089607664597303,40.028416,25.780767,35.979275,23.508514,20.04
-41.117953005722136,-65.09771843360014,20.095151922096278,41.517612,24.37711,34.231564,23.683105,19.92
-41.11794990442358,-65.09770853314132,20.09990414233025,39.238007,25.764854,38.19238,22.84117,19.96
-41.117946286240866,-65.0976969826072,20.105448398703725,36.754257,25.5881,34.210518,24.207512,20.04
-41.11794266805699,-65.09768543207437,20.110992654463292,37.419304,25.834616,33.61742,25.383617,20.04
-41.1179395667556,-65.09767553161866,20.11574487320342,36.42329,27.005775,35.21457,25.900618,19.96
-41.117935948569574,-65.09766398108817,20.121289127837482,34.593903,26.010265,33.708138,25.327265,19.96
-41.11793233038238,-65.09765243055895,20.126833381864454,34.747948,27.577679,33.12512,25.401077,20.04
-41.11792922907814,-65.09764253010636,20.131585599110743,35.299995,26.982141,33.744286,28.107893,20.08
-41.117925610888804,-65.0976309795795,20.137129851998576,33.026436,27.439148,33.604847,26.106789,19.96
-41.1179219926983,-65.0976194290539,20.142674104286147,33.835712,27.925938,32.548527,27.266348,19.96
-41.11791889139122,-65.09760952860442,20.14742632003858,34.357048,27.648792,33.328102,29.182041,20.08
-41.11791527319856,-65.09759797808118,20.152970571193833,32.625015,28.390947,32.828995,29.635181,19.92
-41.11791165500474,-65.09758642755922,20.158514821735167,33.672997,28.4297,32.573612,27.436466,19.96
-41.117908553694825,-65.09757652711282,20.163267036007404,33.63453,28.620916,33.229267,29.780516,20.04
-41.11790493549884,-65.09756497659322,20.16881128541642,33.062256,29.124601,32.21096,29.53529,20.08
-41.11790131730171,-65.09755342607488,20.174355534218353,33.571476,29.33685,32.925396,30.41126,19.96
-41.11789821598895,-65.0975435256316,20.17910774699674,33.661232,29.573957,33.184563,28.650887,19.96
-41.11789459778966,-65.09753197511561,20.184651994666353,33.489414,30.182808,32.097862,30.123257,20.04
-41.11789097958922,-65.09752042460089,20.19019624173569,33.800747,30.357449,33.227222,30.96089,20.08
-41.11788787827362,-65.09751052416073,20.194948453013417,34.112087,30.7177,33.504593,30.599066,19.96
-41.11788426007101,-65.09749897364836,20.20049269895044,33.775925,31.25524,32.29071,29.620638,19.96
-41.11788064186724,-65.09748742313727,20.20603694427355,34.347885,31.488922,33.63164,30.845156,20.04
-41.1178775405488,-65.0974775227002,20.210789154064255,34.83225,31.755423,33.868618,32.0635,20.08
-41.11787392234288,-65.09746597219147,20.216333398255045,34.050995,32.443394,32.82305,29.809423,19.96
-41.1178703041358,-65.09745442168399,20.221877641845566,35.070587,32.445557,33.961998,30.853313,19.96
-41.11786720281452,-65.09744452125004,20.226629850142423,35.619514,32.775833,34.39562,31.185177,20.04
-41.11786358460528,-65.09743297074492,20.23217409260063,34.577606,33.754105,33.618603,32.02177,19.92
-41.11785996639488,-65.09742142024108,20.23771833444492,35.781845,33.198563,34.301308,29.640207,19.96
-41.11785686507077,-65.09741151981022,20.242470541254754,36.3975,34.331306,35.03206,30.649942,20.04
-41.11785324685821,-65.09739996930874,20.248014781966727,35.426014,34.685577,34.46025,31.500198,20.08
-41.11784962864449,-65.09738841880852,20.253559022071617,36.381836,34.355114,34.839603,31.47439,19.96
-41.11784652731754,-65.09737851838076,20.258311227394422,37.157543,36.140278,35.52304,29.362328,19.96
-41.11784290910167,-65.0973669678829,20.263855466366987,36.49475,35.371895,35.21352,31.032125,20.04
-41.11783929088464,-65.09735541738631,20.269399704732468,36.91718,35.91259,35.44255,32.682663,20.08
-41.117836189554836,-65.09734551696167,20.27415190856143,37.893585,37.40297,35.819897,30.316235,19.96
-41.11783257133566,-65.09733396646743,20.27969614579459,37.46436,36.12883,35.880627,30.513878,19.96
-41.11782895311532,-65.09732241597446,20.285240382420653,37.55998,37.219467,35.93597,32.225227,20.08
-41.117825851782676,-65.09731251555293,20.289992584755776,38.543682,37.98605,36.243816,32.245808,20.24
-41.11782223356017,-65.09730096506232,20.295536820249524,38.172993,36.76923,36.41625,30.183037,19.96
-41.11781861533651,-65.09728941457297,20.301081055136184,38.23577,38.007126,36.451733,31.885012,20.04
-41.11781551400103,-65.09727951415455,20.305833255977454,39.028126,38.230633,36.851616,32.01067,20.08
-41.11781189577521,-65.09726796366755,20.311377489738614,38.65011,37.260868,36.901836,32.207317,19.92
-41.11780827754824,-65.09725641318182,20.31692172288587,38.81874,38.60287,36.881565,30.79367,19.96
-41.117805176209906,-65.0972465127665,20.321673922240116,39.29859,38.501755,37.527836,31.684872,20.04
-41.11780155798078,-65.09723496228314,20.327218154255046,39.141117,37.741093,37.325077,32.9721,20.08
-41.1177979397505,-65.09722341180104,20.332762385662893,39.149,39.103855,37.21053,31.745258,19.96
-41.11779483840933,-65.09721351138883,20.337514583523294,39.47728,38.771553,37.97753,31.328175,19.96
-41.11779122017688,-65.09720196090909,20.34305881379882,39.640823,38.147373,37.69688,32.61836,20.04
-41.117787601943284,-65.09719041043061,20.348603043467257,39.378,39.428425,37.40161,33.506866,19.92
-41.11778450059927,-65.0971805100215,20.353355239840635,39.568283,38.87241,38.096165,31.5278,19.96
-41.11778088236351,-65.0971689595454,20.358899468369927,40.08115,38.36755,38.025097,32.892086,20.04
-41.117777264126595,-65.09715740907055,20.364443696298952,39.66429,39.51076,37.632908,33.924725,20.08
-41.117774162779746,-65.09714750866455,20.36919589117849,39.61957,38.70394,38.10558,33.74859,19.92
-41.117770544540676,-65.09713595819206,20.374740117975193,40.313248,38.436832,38.32643,31.782307,19.96
-41.11776692630044,-65.09712440772083,20.38028434416481,40.04706,39.37693,37.97651,33.42513,20.04
-41.11776382495074,-65.09711450731794,20.385036537550498,39.689205,38.48308,38.119617,34.611053,20.08
-41.117760206708354,-65.09710295684906,20.39058076261462,40.306885,38.583015,38.620396,33.267452,19.96
-41.11775658846479,-65.09709140638147,20.39612498705801,40.449104,39.197304,38.388092,32.760464,19.96
-41.11775348711227,-65.09708150598168,20.400877178956673,39.850536,38.521843,38.294132,34.054245,20.04
-41.11774986886657,-65.09706995551643,20.40642140227456,40.29037,38.8295,38.76635,34.69398,19.92
-41.11774625061971,-65.09705840505246,20.411965624978535,40.666115,39.19647,38.81956,32.916744,19.96
-41.11774314926433,-65.09704850465579,20.416717815383358,40.139458,38.761475,38.56161,33.83547,19.96
-41.11773953101531,-65.09703695419417,20.42226203696184,40.360985,39.067455,38.835506,34.969402,20.08
-41.11773591276513,-65.09702540373381,20.427806257933234,40.750362,39.367332,39.076797,34.7451,19.92
-41.11773281140691,-65.09701550334024,20.432558446844205,40.49496,39.10181,38.825436,33.089752,19.96
-41.11772919315458,-65.09700395288225,20.43810266668328,40.541756,39.340508,38.896473,34.63418,20.04
-41.11772557490109,-65.09699240242551,20.443646885915264,40.78309,39.56094,39.197853,35.830185,20.28
-41.117722473540034,-65.09698250203506,20.448399073332393,40.889725,39.3534,39.02894,35.021915,19.92
-41.11771885528438,-65.09697095158069,20.453943291432054,40.76339,39.548866,39.115826,33.695217,19.96
-41.117715237027575,-65.09695940112758,20.45948750892463,40.889126,39.72528,39.305027,35.399208,20.04
-41.11771213566367,-65.09694950074022,20.464239694854733,41.176598,39.5748,39.250896,36.01355,19.88
-41.11770851740471,-65.09693795028949,20.469783911208168,40.983078,39.723576,39.397644,34.319458,19.96
-41.117704899144584,-65.09692639984,20.475328126961337,41.10779,39.790184,39.46787,35.064503,19.96
-41.11770179777784,-65.09691649945574,20.480080311404418,41.41635,39.81354,39.496586,35.931774,20.04
-41.117698179515564,-65.09690494900863,20.48562452601844,41.23351,39.952534,39.67834,35.622982,19.92
-41.11769456125213,-65.09689339856277,20.4911687400322,41.254528,39.965084,39.727222,34.360165,19.96
-41.11769145988254,-65.09688349818163,20.495920922981437,41.65163,40.119553,39.782387,35.774788,20.04
-41.11768784161695,-65.09687194773814,20.50146513585605,41.58066,40.113907,39.956287,36.451595,20.28
-41.117684223350196,-65.0968603972959,20.507009348130403,41.425697,40.159195,40.003544,35.840878,19.92
-41.117681121977775,-65.09685049691785,20.511761529592615,41.835453,40.50842,40.057312,34.642292,19.96
-41.11767750370886,-65.09683894647799,20.51730574072782,41.942318,40.395218,40.091488,36.038536,20.04
-41.11767388543879,-65.09682739603939,20.52284995125594,41.584824,40.51033,40.260353,36.626785,19.88
-41.11767078406353,-65.09681749566445,20.52760213122431,42.082226,40.864887,40.375042,35.859886,19.96
-41.1176671657913,-65.09680594522821,20.533146340620107,42.362473,40.61114,40.308456,35.439613,19.96
-41.117663547517914,-65.09679439479322,20.53869054941564,41.863014,40.784054,40.398674,36.834576,20.04
-41.11766044613981,-65.0967844944214,20.543442727890167,42.187748,41.169685,40.630974,36.81112,19.92
-41.11765682786428,-65.09677294398878,20.548986935546555,42.626743,40.950356,40.535,35.318623,19.96
-41.117653209587566,-65.09676139355741,20.554531142602677,42.303867,41.096382,40.53486,36.65834,20.04
-41.11765010820663,-65.0967514931887,20.559283319583354,42.368526,41.426865,40.928474,37.344597,20.28
-41.11764648992777,-65.09673994275971,20.564827525500334,42.841953,41.156986,40.866207,36.656845,19.92
-41.11764287164775,-65.09672839233197,20.57037173081705,42.68623,41.25019,40.631714,35.455647,19.96
-41.11763977026397,-65.09671849196636,20.575123906310704,42.5026,41.63511,41.024094,37.157326,20.04
-41.1176361519818,-65.09670694154099,20.58066811048828,42.91026,41.48995,41.222996,37.575253,20.28
-41.11763253369847,-65.09669539111688,20.586212314058763,43.090412,41.4935,40.921204,36.504005,19.96
-41.11762943231183,-65.09668549075437,20.590964488065396,42.810307,41.85079,41.18003,35.977745,19.96
-41.11762581402635,-65.09667394033264,20.596508690496734,43.008583,41.64458,41.46029,37.774525,20.28
-41.11762219573972,-65.09666238991214,20.602052892334633,43.233948,41.579346,41.147728,37.300602,19.92
-41.11761909435023,-65.09665248955274,20.606805064847418,43.104958,42.01417,41.186474,36.42846,19.96
-41.11761547606143,-65.09664093913462,20.612349265546175,43.103737,41.987404,41.641148,37.42344,19.96
-41.11761185777148,-65.09662938871776,20.61789346563784,43.420536,41.87643,41.606594,37.72545,20.28
-41.11760875637916,-65.09661948836145,20.622645636663606,43.465714,42.239838,41.42999,37.209396,19.92
-41.11760513808704,-65.09660793794697,20.62818983561613,43.290718,42.18292,41.72918,36.481754,19.96
-41.11760151979377,-65.09659638753374,20.633734033968388,43.513515,41.91331,41.843094,38.081783,20.04
-41.117598418398615,-65.09658648718055,20.638486203500303,43.648457,42.330338,41.5724,38.28436,20.28
-41.11759480010319,-65.09657493676967,20.64403040072024,43.51514,42.476482,41.779392,37.530857,19.92
-41.1175911818066,-65.09656338636006,20.649574597333093,43.689884,42.20842,42.157837,37.112904,19.96
-41.1175880804086,-65.09655348600998,20.654326765371167,43.85816,42.59725,42.00272,38.400227,20.04
-41.11758446210986,-65.09654193560273,20.65987096085169,43.80937,42.726105,41.974697,38.199642,19.88
-41.117580843809954,-65.09653038519676,20.665415155718314,43.877064,42.25889,42.240963,37.45249,19.96
-41.11757774240912,-65.09652048484978,20.670167322269364,43.965897,42.65418,42.194984,37.7976,19.96
-41.11757412410706,-65.09650893444615,20.675711516010484,44.065292,42.8609,42.04961,38.70081,20.28
