lat,lon,bat,tl_20m,tl_40m,tl_z_half,tl_zmin,zmin
-41.419716382042786,-64.40192839613964,141.0,-0.61903197,14.862946,20.669552,-2.7535317,7.04
-41.41971328093568,-64.40191844997464,141.00000000000003,3.3541033,17.29516,20.64985,2.5141983,7.76
-41.41970966297631,-64.40190684611666,141.0,8.898252,18.204659,19.905287,6.8637104,6.88
-41.419706045015744,-64.40189524225998,141.0,9.112869,18.680855,19.72107,8.284921,7.64
-41.419702943905776,-64.40188529609814,141.0,11.101484,20.02603,20.972534,10.55326,8.32
-41.41969932594304,-64.40187369224385,141.0,14.216923,22.950659,22.716074,12.718922,2.56
-41.41969570797914,-64.40186208839086,141.0,16.904398,22.93403,24.723648,13.485505,2.76
-41.41969260686629,-64.40185214223216,140.99999999999997,19.246801,28.969694,25.333786,13.971837,2.84
-41.41968898890021,-64.40184053838155,141.0,22.178679,32.64554,26.546993,14.84069,2.92
-41.41968537093295,-64.40182893453223,141.0,25.590775,34.693764,28.269825,15.63686,3.16
-41.41968226981723,-64.4018189883767,141.0,28.736458,30.830824,30.07617,16.236456,3.8
-41.4196786518478,-64.40180738452977,141.0,29.388113,29.472889,32.044163,16.747156,3.84
-41.4196750338772,-64.40179578068413,141.0,26.766052,30.360952,34.441967,17.28871,4.48
-41.41967193275861,-64.40178583453175,141.0,24.767654,31.263494,35.82941,17.85082,4.44
-41.41966831478583,-64.4017742306885,141.0,23.381712,30.837933,39.945953,18.613579,4.48
-41.41966469681187,-64.40176262684653,141.0,22.625513,29.728973,41.704388,19.254438,4.56
-41.41966159569041,-64.40175268069731,141.0,22.35434,28.97777,40.029945,19.697104,5.0
-41.41965797771427,-64.40174107685775,141.0,22.2795,28.438564,40.01117,19.917593,5.48
-41.419654359736974,-64.40172947301946,141.0,22.275541,28.117474,43.484394,20.093832,5.56
-41.41965125861264,-64.40171952687339,141.0,22.227812,27.96532,42.831566,20.376734,5.88
-41.41964764063315,-64.4017079230375,141.00000000000003,22.093534,27.856344,39.831005,20.90891,5.88
-41.419644022652506,-64.4016963192029,141.0,22.008572,27.754887,38.937424,21.54778,6.28
-41.41964092152529,-64.40168637305999,141.0,22.07296,27.615784,39.062595,21.902334,7.16
-41.419637303542466,-64.40167476922777,141.0,22.314207,27.431532,38.880043,22.195517,7.2
-41.41963368555846,-64.40166316539685,141.0,22.67239,27.308722,37.757713,22.538668,7.2
-41.41963058442838,-64.40165321925708,141.0,22.989454,27.311007,36.534325,22.850533,7.24
-41.419626966442195,-64.40164161542856,141.0,23.328459,27.442041,35.304855,23.191286,7.08
-41.41962334845484,-64.40163001160131,141.0,23.593122,27.644377,34.411415,23.516636,7.28
-41.41962024732189,-64.40162006546471,141.0,23.75933,27.810955,33.8853,23.75933,8.0
-41.41961662933235,-64.40160846163985,141.0,23.946566,27.967068,33.486984,23.843939,8.8
-41.41961301134165,-64.4015968578163,141.0,24.21634,28.116022,33.249878,24.057508,8.8
-41.419609910205835,-64.40158691168284,141.0,24.548483,28.28616,33.125072,24.416714,8.88
-41.419606292212954,-64.40157530786166,141.0,25.005472,28.553381,33.0317,24.922304,8.92
-41.41960267421889,-64.40156370404179,141.0,25.438011,28.858688,32.974716,25.239985,10.32
-41.419599573080205,-64.40155375791149,141.0,25.735174,29.11035,32.95446,25.404543,10.36
-41.41959595508397,-64.401542154094,141.0,25.998526,29.378632,32.96494,25.560293,9.92
-41.41959233708656,-64.4015305502778,141.0,26.235044,29.656296,32.998753,25.734041,9.92
-41.419589235945,-64.40152060415065,141.0,26.463955,29.943436,33.028255,25.926973,10.0
-41.419585617945415,-64.40150900033684,141.0,26.794056,30.360943,33.037243,26.199621,10.4
-41.41958199994466,-64.40149739652432,141.0,27.186403,30.855639,33.007713,26.467878,11.04
-41.419578898800225,-64.40148745040032,141.0,27.54113,31.315289,32.951187,26.58678,12.04
-41.41957528079728,-64.4014758465902,141.0,27.927021,31.868938,32.86024,26.748894,12.08
-41.419571662793174,-64.40146424278136,141.0,28.244345,32.435524,32.75269,26.997862,12.0
-41.419568561645875,-64.40145429666052,141.0,28.467613,32.938885,32.6563,27.256203,11.68
-41.419564943639585,-64.40144269285408,141.0,28.712152,33.55427,32.55155,27.552643,11.52
-41.41956132563213,-64.40143108904891,141.0,28.989668,34.202736,32.47057,27.752575,13.72
-41.41955822448195,-64.40142114293123,141.0,29.271374,34.78529,32.434128,27.827965,13.44
-41.41955460647232,-64.40140953912845,141.0,29.636625,35.503178,32.44041,27.915789,13.2
-41.419550988461516,-64.40139793532698,141.0,30.000837,36.276314,32.499237,28.05972,13.08
-41.419547887308454,-64.40138798921244,141.0,30.280241,36.997375,32.584824,28.253487,13.12
-41.41954426929548,-64.40137638541336,141.0,30.555555,37.92124,32.70961,28.52672,13.8
-41.419540651281324,-64.40136478161556,141.0,30.793709,38.951485,32.8403,28.66073,15.28
-41.4195375501254,-64.40135483550418,141.0,30.996523,39.938072,32.94647,28.781073,15.36
-41.41953393210906,-64.40134323170878,141.0,31.259418,41.245174,33.0576,28.96763,15.16
-41.41953031409155,-64.40133162791464,141.0,31.561266,42.773537,33.154457,29.166706,14.84
-41.41952721293276,-64.40132168180642,141.0,31.841698,44.304005,33.233204,29.32319,14.48
-41.41952359491309,-64.4013100780147,141.0,32.16896,46.385635,33.330494,29.505941,14.4
-41.419519976892225,-64.40129847422426,141.0,32.46995,48.77393,33.439053,29.682026,16.28
-41.41951687573056,-64.4012885281192,141.0,32.696384,50.965153,33.544052,29.739204,16.72
-41.41951325770752,-64.40127692433114,141.0,32.929985,53.402607,33.684967,29.826021,16.76
-41.41950963968331,-64.40126532054438,141.0,33.150475,55.149372,33.84805,29.961723,16.72
-41.419506538518775,-64.40125537444246,141.0,33.34619,55.5395,34.005234,30.119495,16.68
-41.41950292049239,-64.4012437706581,141.0,33.59475,54.405643,34.209637,30.335691,16.64
-41.419499302464835,-64.40123216687502,141.0,33.86608,52.187496,34.439404,30.549078,19.04
-41.41949620129743,-64.40122222077626,141.0,34.10944,50.134045,34.658062,30.636284,19.32
-41.41949258326769,-64.40121061699557,141.0,34.392513,47.977577,34.93777,30.74975,19.16
-41.41948896523679,-64.40119901321617,141.0,34.66067,46.20402,35.24054,30.862688,18.8
-41.41948586406651,-64.40118906712057,141.0,34.87199,44.987083,35.51348,30.950853,18.48
-41.419482246033425,-64.40117746334356,141.0,35.09768,43.8654,35.837986,31.056623,18.24
-41.419478627999155,-64.40116585956784,141.0,35.30902,42.983295,36.153816,31.186377,18.16
-41.41947552682601,-64.40115591347538,141.0,35.489223,42.352497,36.403038,31.322762,18.28
-41.419471908789575,-64.40114430970205,141.0,35.709164,41.69633,36.65266,31.487686,19.32
-41.41946829075196,-64.40113270593001,141.0,35.944084,41.07843,36.847374,31.57809,20.72
-41.41946518957594,-64.40112275984072,141.0,36.1547,40.56787,36.970673,31.662115,20.96
-41.419461571536154,-64.40111115607107,141.0,36.400112,40.010147,37.075394,31.784168,21.2
-41.419457953495204,-64.40109955230271,141.0,36.630848,39.524662,37.16093,31.92293,21.44
-41.419454852316306,-64.40108960621656,141.0,36.810596,39.188618,37.241806,32.046127,21.6
-41.41945123427316,-64.40107800245059,141.0,37.002518,38.90264,37.37301,32.189312,21.48
-41.419447616228865,-64.40106639868591,141.0,37.189693,38.72319,37.5724,32.318584,21.0
-41.4194445150471,-64.40105645260293,141.0,37.361633,38.629288,37.817924,32.409145,20.56
-41.41944089700061,-64.40104484884064,141.0,37.588024,38.540012,38.212273,32.50795,20.24
-41.419437278952955,-64.40103324507963,141.0,37.840908,38.40877,38.742558,32.629185,20.04
-41.41943417776831,-64.4010232989998,141.0,38.06536,38.22105,39.319042,32.717316,24.4
-41.41943055971847,-64.4010116952412,141.0,38.31085,37.898914,40.146553,32.73464,24.0
-41.41942694166746,-64.40100009148387,141.0,38.513664,37.494175,41.146816,32.759327,23.64
-41.41942384047995,-64.40099014540719,141.0,38.64603,37.128082,42.13299,32.806095,23.36
-41.41942022242678,-64.40097854165228,141.0,38.764484,36.73983,43.38853,32.901825,23.04
-41.419416604372415,-64.40096693789863,141.0,38.874657,36.447895,44.635788,33.039116,22.64
-41.41941350318203,-64.4009569918251,141.0,38.989784,36.30268,45.52606,33.179367,22.24
-41.419409885125496,-64.40094538807385,141.0,39.17171,36.26927,46.119522,33.23647,27.28
-41.41940626706779,-64.40093378432388,141.0,39.412834,36.37519,46.13519,33.256966,26.88
