lat,lon,bat,tl_20m,tl_40m,tl_z_half,tl_zmin,zmin
-41.11805659948555,-65.09804914419855,19.93641083485494,3.771653,16.62469,0.79882807,-1.956431,6.24561403508772
-41.118053198970074,-65.09803828839823,19.94162161901153,6.6675997,17.085669,7.729409,3.1751633,6.929824561403509
-41.11804957175244,-65.0980267088791,19.947179788191484,10.258432,19.127901,13.041069,6.6670856,5.017543859649123
-41.11804617123484,-65.09801585308108,19.952390571243043,10.754959,19.715736,13.025267,7.5376563,5.526315789473685
-41.11804277071622,-65.09800499728419,19.957601353748906,21.479631,23.014513,12.999234,10.938071,7.000000000000001
-41.11803937019658,-65.09799414148841,19.962812135722707,14.747033,28.458315,22.448565,12.451821,3.6491228070175445
-41.11803596967591,-65.09798328569376,19.968022917157636,14.093456,33.180996,21.879374,13.387066,4.210526315789474
-41.11803234245273,-65.09797170618069,19.973581083431757,14.380713,43.403427,18.707447,13.733257,4.403508771929825
-41.11802894192995,-65.09796085038836,19.97879186374801,16.307236,54.87262,16.616007,15.041094,1.5263157894736845
-41.11802554140614,-65.09794999459714,19.984002643532207,21.32737,45.646084,15.796813,15.507335,1.5263157894736845
-41.1180221408813,-65.09793913880705,19.989213422777528,31.522552,36.92298,16.668991,15.979331,1.5789473684210529
-41.11801874035544,-65.09792828301806,19.994424201490798,26.648466,34.574993,19.535414,16.511166,5.631578947368422
-41.11801511312672,-65.09791670351106,19.999982364852258,22.432503,33.028473,24.482126,17.335474,2.192982456140351
-41.118011712598744,-65.0979058477244,20.005193142446846,20.940111,33.718246,31.510921,17.306417,2.4561403508771935
-41.11800831206975,-65.09789499193884,20.0104039195162,20.467316,32.44479,32.127464,17.345135,7.070175438596492
-41.11800491153971,-65.09788413615443,20.01561469603304,20.296534,31.566961,27.653801,17.813854,7.035087719298247
-41.11800151100866,-65.09787328037113,20.020825472017822,20.418798,31.294182,25.030039,19.325283,1.754385964912281
-41.1179978837744,-65.09786170087018,20.026383632473447,20.909773,31.2607,23.12739,19.230783,8.912280701754387
-41.11799448324123,-65.0978508450892,20.031594407346375,21.753614,31.311945,22.186813,19.48898,8.947368421052634
-41.117991082707036,-65.09783998930934,20.03680518168043,22.576498,31.523623,22.098825,19.156233,3.035087719298246
-41.117987682171815,-65.0978291335306,20.0420159554756,23.126139,31.875757,22.611242,19.050875,3.0701754385964914
-41.117984281635565,-65.09781827775296,20.047226728738718,23.518066,32.510036,23.338911,19.83562,3.12280701754386
-41.11798065439577,-65.09780669825807,20.052784886288514,24.282982,33.37395,23.680386,18.00014,20.03508771929825
-41.11797725385741,-65.09779584248277,20.05799565843295,25.84022,34.35626,23.453482,20.685806,20.017543859649127
-41.11797385331803,-65.09778498670858,20.06320643004534,28.624146,35.510937,23.356962,21.884212,19.98245614035088
-41.1179704527776,-65.0977741309355,20.06841720111885,33.11238,36.758232,23.858536,22.473919,11.543859649122808
-41.11796705223616,-65.09776327516357,20.073627971646665,40.844227,38.027805,25.160023,21.759476,11.631578947368423
-41.117963424990826,-65.09775169567473,20.07918612629063,51.80963,39.45773,27.573694,21.53424,11.666666666666668
-41.11796002444727,-65.0977408399051,20.084396895713404,45.94724,40.89376,30.358162,21.945631,11.666666666666668
-41.117956623902685,-65.09772998413659,20.089607664597303,45.040394,42.749657,31.702648,22.71727,14.385964912280704
-41.117953223357084,-65.0977191283692,20.094818432942336,40.435535,45.551575,31.297052,22.328936,14.385964912280704
-41.117949822810445,-65.09770827260293,20.100029200755312,35.27257,50.74552,30.523903,22.426258,14.421052631578949
