lat,lon,bat,tl_20m,tl_40m,tl_z_half,tl_zmin,zmin
-41.41971659966432,-64.40192909411617,141.0,4.769552,5.839307,12.372673,-2.0935314,6.333333333333334
-41.41971319932759,-64.40191818823347,141.0,11.266371,8.948233,18.80734,2.1010666,6.736842105263159
-41.41970957230062,-64.40190655529318,140.99999999999997,9.232951,11.8481455,26.705936,5.529197,6.929824561403509
-41.419706171961764,-64.40189564941284,141.0,8.566574,15.666601,30.960466,8.101158,7.842105263157896
-41.419702771621864,-64.40188474353363,141.0,11.742522,21.384075,21.738482,9.968418,8.36842105263158
-41.41969937128093,-64.40187383765556,141.0,15.392242,33.337616,20.127268,12.339075,1.5263157894736845
-41.41969597093896,-64.40186293177862,141.00000000000003,20.204481,28.545517,20.711962,13.069467,1.56140350877193
-41.4196923439064,-64.40185129884448,141.0,25.112303,39.260704,22.542547,13.549105,5.68421052631579
-41.419688943562285,-64.4018403929699,141.0,20.750288,30.9005,25.192022,14.598484,5.929824561403509
-41.41968554321714,-64.40182948709646,141.0,17.604303,31.853592,28.966208,15.720332,2.140350877192983
-41.419682142870954,-64.40181858122415,141.00000000000003,16.9838,33.987988,32.763775,16.002695,7.280701754385966
-41.41967874252374,-64.40180767535298,141.0,17.849182,38.161324,39.569363,16.766628,2.0000000000000004
-41.41967511548558,-64.401796042425,141.0,18.671051,32.9087,41.829723,17.484661,2.368421052631579
-41.41967171513622,-64.40178513655617,141.0,18.88372,32.334446,47.18043,17.510452,2.7017543859649127
-41.41966831478583,-64.4017742306885,141.0,19.306858,34.624798,46.431725,17.954844,2.947368421052632
-41.41966491443441,-64.40176332482196,141.0,20.809881,35.82979,45.66701,19.060581,2.8245614035087723
-41.41966151408194,-64.40175241895656,140.99999999999997,23.662182,35.12517,44.12671,19.374975,10.05263157894737
-41.41965788703817,-64.40174078603472,141.0,26.797075,33.35205,41.633995,19.771324,3.140350877192983
-41.41965448668357,-64.40172988017166,141.0,28.39782,31.197916,40.828087,19.595373,3.315789473684211
-41.419651086327924,-64.40171897430974,141.00000000000003,30.354422,29.318872,39.441296,20.303593,3.315789473684211
-41.41964768597125,-64.40170806844897,141.0,35.944393,28.062782,40.006718,21.29909,4.105263157894737
-41.41964428561354,-64.40169716258933,141.0,48.481533,27.487446,39.668697,21.514675,4.298245614035088
-41.41964065856418,-64.40168552967363,141.0,36.19732,27.432207,40.341766,21.510908,3.859649122807018
-41.419637258204325,-64.40167462381635,141.0,34.060593,27.690472,42.599213,21.745258,3.7543859649122813
-41.41963385784343,-64.4016637179602,141.0,33.765087,28.132496,45.010838,22.35465,4.3157894736842115
-41.41963045748152,-64.40165281210518,141.0,31.375378,28.401236,45.857937,22.456938,4.982456140350878
-41.41962705711856,-64.40164190625131,141.0,29.001781,28.117332,44.130013,22.93921,4.666666666666667
-41.419623430063595,-64.40163027334177,141.0,28.028656,27.60061,40.844604,23.314644,4.192982456140351
-41.419620029698486,-64.40161936749024,141.0,28.096205,27.452955,38.34792,23.674414,4.736842105263158
-41.41961662933235,-64.40160846163985,141.0,27.978937,27.740255,36.760315,23.561909,5.3157894736842115
-41.41961322896519,-64.40159755579062,141.0,27.125452,28.338535,35.90124,23.89959,5.280701754385966
-41.41960982859698,-64.4015866499425,141.0,26.45538,29.0925,35.524563,24.545353,5.175438596491229
-41.41960620153642,-64.40157501703911,141.0,26.503012,29.850258,35.403214,24.903538,6.000000000000001
-41.41960280116608,-64.40156411119334,141.0,26.773298,30.289986,35.364758,24.795025,5.68421052631579
